filename,prompt,magic_prompt,magic_prompt_output,aspect_ratio,model,visibility,seed_number,rendering,negative_prompt,style,color_palette
0003_4_an-alternative-book-cover-for-marketing-_dnPYGNnFRRmcJyuOyCLw8A_uwbezylqScCoVIR-VAYwng.png,"A alternative book cover for ""Marketing""",AUTO,"An alternative book cover for ""Marketing"" with a modern and abstract design. There is a large blue circle with a white curve inside it. The curve is a stylized image of a person with a hand raised. Inside the blue circle, there are various marketing symbols, including a shopping cart, a trophy, a heart, and a lightbulb. The background is a gradient of orange and pink. The text ""Marketing"" is in bold white letters at the bottom.",16:10,2.0,private,1656689458,default,,auto,
0004_1_a-book-cover-with-the-title-managing-you_0jG-C5k_T6yitpb3ClkayA_GrM_J0s8RY6dm-TBOMZ9QA.png,"A alternative book cover for ""Managing Your Boss""",AUTO,"A book cover with the title ""Managing Your Boss"". There is a cartoon of a man with a briefcase wearing a suit and tie. He is walking on a tightrope above a deep abyss. The background is dark blue.",16:10,2.0,private,993594871,default,,auto,
0004_2_a-book-cover-with-the-title-managing-you_kUOgBU6SQ--WnC8vC2SGmA_GrM_J0s8RY6dm-TBOMZ9QA_cover.png,"A alternative book cover for ""Managing Your Boss""",AUTO,"A book cover with the title ""Managing Your Boss"". There's a photo of a man with a beard and glasses, wearing a suit and a tie. He is standing in front of a blurred background. There's a speech bubble coming out of the man's mouth, with a quote about managing your boss. The overall design is clean and professional.",16:10,2.0,private,993594871,default,,auto,
0004_3_a-vector-illustration-of-a-book-cover-fo_mw-jrq0eRWGr_5JH9xvW0Q_GrM_J0s8RY6dm-TBOMZ9QA.png,"A alternative book cover for ""Managing Your Boss""",AUTO,"A vector illustration of a book cover for ""Managing Your Boss"". There is a silhouette of a person with a briefcase, standing behind a desk. The desk has a laptop, a pen, and a plant. There is a thought bubble above the person's head, containing a lightbulb. The background is a blurred office setting with a window. The overall image has a soft blue hue.",16:10,2.0,private,993594871,default,,auto,
0004_4_an-alternative-book-cover-for-managing-y_xkVPyA0NTOubEA8LdW-7lg_GrM_J0s8RY6dm-TBOMZ9QA.png,"A alternative book cover for ""Managing Your Boss""",AUTO,"An alternative book cover for ""Managing Your Boss"" with a cartoon illustration of a boss with a large head sitting at a desk. The boss is holding a phone to his ear and has his hands raised in the air. There is a speech bubble from the boss saying ""I don't understand anything!"" The background is a corporate office setting with plants, a window, and a bookshelf.",16:10,2.0,private,993594871,default,,auto,
0005_1_a-book-cover-with-a-minimalist-design-th_FAfTxbHsTFSvwzw_nRrRpg_apCCgYBcTLWqTJceozrPKg_cover.png,"A alternative book cover for ""Manage Your DaytoDay Build Your Routine Find Your Focus and Sharpen Your Creative Mind 99U""",AUTO,"A book cover with a minimalist design. There's a large, stylized coffee mug with a handle and a heart shape in the mug. There's a pencil and a pair of glasses beside the mug. The text ""Manage Your Day-to-Day: Build Your Routine, Find Your Focus, and Sharpen Your Creative Mind"" is written in bold, white letters. The background color is a light blue.",16:10,2.0,private,1365514891,default,,auto,
0005_2_an-alternative-book-cover-for-manage-you_IRjVNT74TvidrVLqk1bAEA_apCCgYBcTLWqTJceozrPKg.png,"A alternative book cover for ""Manage Your DaytoDay Build Your Routine Find Your Focus and Sharpen Your Creative Mind 99U""",AUTO,"An alternative book cover for ""Manage Your Day-to-Day: Build Your Routine, Find Your Focus, and Sharpen Your Creative Mind"" by 99U. The cover features a vintage-style clock with a brain in place of the clock's face. There are hands on the clock pointing to 12 and 6. The background is a light blue gradient. The text is in white and is placed in the middle.",16:10,2.0,private,1365514891,default,,auto,
0005_3_an-illustration-of-a-person-sitting-at-a_bKf9gWC1RzmOxZ0TYZhE1Q_apCCgYBcTLWqTJceozrPKg.png,"A alternative book cover for ""Manage Your DaytoDay Build Your Routine Find Your Focus and Sharpen Your Creative Mind 99U""",AUTO,"An illustration of a person sitting at a desk, surrounded by books, plants, and a lamp. The person is wearing glasses and is looking at a notebook. There is a to-do list on the wall behind the person. The background is a brick wall.",16:10,2.0,private,1365514891,default,,auto,
0005_4_a-book-cover-illustration-with-a-list-of_hZwGpHH3SaiSInFxGVmW-A_apCCgYBcTLWqTJceozrPKg.png,"A alternative book cover for ""Manage Your DaytoDay Build Your Routine Find Your Focus and Sharpen Your Creative Mind 99U""",AUTO,"A book cover illustration with a list of daily tasks and goals. There is a checklist with tasks like 'Medication', 'Exercise', 'Breakfast', 'Work on Project X', 'Lunch', 'Work on Project Y', 'Dinner', 'Read a Book', 'Meditation', and 'Sleep'. The checklist is divided into 'Morning', 'Afternoon', and 'Evening'. There is a pencil icon next to the 'Work on Project X' and 'Work on Project Y' tasks, indicating a reminder or to-do. The background is a gradient of blue and purple.",16:10,2.0,private,1365514891,default,,auto,
0006_1_an-alternative-book-cover-for-the-99u-bo_JfF9FghlQfuS5TV3wmx6cg_ax-jmYLjQJusuud9fVA86Q.png,"A alternative book cover for ""Make Your Mark The Creatives Guide to Building a Business with Impact 99U Book 3""",AUTO,"An alternative book cover for the 99U book ""Make Your Mark: The Creative's Guide to Building a Business with Impact"". The cover is a photo of a large, colorful mural of a hand with painted fingers. Each finger has a different color and is holding a tool symbol. The background is a beige wall. The book title and author name are written in white, modern font at the bottom. The 99U logo is placed at the top right corner.",16:10,2.0,private,1501607980,default,,auto,
0006_2_a-book-cover-with-a-large-orange-circle-_LFc2eHeFTyqTApwIgoE8xQ_ax-jmYLjQJusuud9fVA86Q_cover.png,"A alternative book cover for ""Make Your Mark The Creatives Guide to Building a Business with Impact 99U Book 3""",AUTO,"A book cover with a large orange circle in the background with the text ""Make Your Mark: The Creative's Guide to Building a Business with Impact 99U Book 3"" written in white, modern font. There's a small black and white image of a hand drawing on a canvas in the top right corner. The background has a subtle pattern of orange and blue triangles.",16:10,2.0,private,1501607980,default,,auto,
0006_3_a-book-cover-illustration-with-a-light-b_YfkWGWX_Ry2n5BaNIk_7fw_ax-jmYLjQJusuud9fVA86Q.png,"A alternative book cover for ""Make Your Mark The Creatives Guide to Building a Business with Impact 99U Book 3""",AUTO,"A book cover illustration with a light blue background and white text. There is a large orange arrow pointing upwards. The text reads ""Make Your Mark: The Creative's Guide to Building a Business with Impact"". There is a smaller text below the main text that reads ""99U Book 3"".",16:10,2.0,private,1501607980,default,,auto,
0006_4_a-vector-illustration-of-a-hand-holding-_sUi7pMxfRiSenUUGoVHi3A_ax-jmYLjQJusuud9fVA86Q.png,"A alternative book cover for ""Make Your Mark The Creatives Guide to Building a Business with Impact 99U Book 3""",AUTO,"A vector illustration of a hand holding a paintbrush. The paintbrush is dripping with paint, and the hand is wearing a ring. The background is a canvas with a gradient of blue and yellow. There is a text box with the title ""Make Your Mark: The Creative's Guide to Building a Business with Impact 99U Book 3"". The text is white and has a shadow. The overall design has a modern and clean aesthetic.",16:10,2.0,private,1501607980,default,,auto,
0007_1_a-book-cover-with-the-title-make-swing-t_6Xmr_vJZTgmMypWeH__Beg_tXAOpTVxSfiydVGF-sH8JA.png,"A alternative book cover for ""Make Swing Trading Profitable Proper Entry and Exit Strategy for Short Term Traders""",AUTO,"A book cover with the title ""Make Swing Trading Profitable: Proper Entry and Exit Strategy for Short Term Traders"". In the background, there's a graph with a rising line. There's a trading chart with a rising line and some fluctuations. The overall design is clean and professional, with a dark blue background and white text.",16:10,2.0,private,1005056752,default,,auto,
0007_2_an-alternative-book-cover-for-make-swing_7ETvaerUSoKDDV_oj-YbJQ_tXAOpTVxSfiydVGF-sH8JA_cover.png,"A alternative book cover for ""Make Swing Trading Profitable Proper Entry and Exit Strategy for Short Term Traders""",AUTO,"An alternative book cover for ""Make Swing Trading Profitable: Proper Entry and Exit Strategy for Short Term Traders"". The cover is a dark grey background with large white text at the top that says ""Make Swing Trading Profitable"". Below that is the subtitle in white text, saying ""Proper Entry and Exit Strategy for Short Term Traders"". At the bottom, there's the author's name in white text, ""John Doe"". There's a graph with multiple peaks and valleys in green and red, symbolizing profitable and unprofitable trades.",16:10,2.0,private,1005056752,default,,auto,
0007_3_a-digital-illustration-of-a-swing-tradin_EemClsWfQ7uFMSfEHBxCkQ_tXAOpTVxSfiydVGF-sH8JA.png,"A alternative book cover for ""Make Swing Trading Profitable Proper Entry and Exit Strategy for Short Term Traders""",AUTO,"A digital illustration of a swing trading book cover. The title is ""Make Swing Trading Profitable: Proper Entry and Exit Strategy for Short Term Traders"". There's a graph with a green and red line in the background. The red line is above the green line. In the foreground, there's a trading screen with multiple open and closed positions. The trading screen has a green background with red and green arrows. There's a smartphone with a trading app open next to the trading screen. The overall image has a dark blue background.",16:10,2.0,private,1005056752,default,,auto,
0007_4_an-alternative-book-cover-illustration-f_LmVbE_2lT7KygMEyaVuS7w_tXAOpTVxSfiydVGF-sH8JA.png,"A alternative book cover for ""Make Swing Trading Profitable Proper Entry and Exit Strategy for Short Term Traders""",AUTO,"An alternative book cover illustration for ""Make Swing Trading Profitable: Proper Entry and Exit Strategy for Short Term Traders"". The cover features a graph with multiple peaks and troughs, representing the volatile nature of swing trading. In the background, there's a city skyline with tall buildings. The text is bold and modern, with a subtle gradient effect.",16:10,2.0,private,1005056752,default,,auto,
0008_1_a-book-cover-with-the-title-make-it-stic_dU47Uo15TwC_VBaPmXpUfg_uZ_d7bOAQ66HG9zDd0_IqA_cover.png,"A alternative book cover for ""Make It Stick""",AUTO,"A book cover with the title ""Make It Stick"". The background is a brain with a lightbulb over it. There is a sticky note on the brain with the text ""Make It Stick"". The overall design is clean and modern.",16:10,2.0,private,3062708,default,,auto,
0008_2_a-book-cover-with-a-collage-of-various-i_rdx3AHxlTYK4IPcCKq5cDw_uZ_d7bOAQ66HG9zDd0_IqA.png,"A alternative book cover for ""Make It Stick""",AUTO,"A book cover with a collage of various images. There's a light bulb, a sticky note, a pen, and a book. The background is a gradient of blue and yellow. The text ""Make It Stick"" is written in bold, white letters.",16:10,2.0,private,3062708,default,,auto,
0008_3_a-medium-shot-of-a-person-with-a-beard-a_sH9_AuqXR-Kxa36IXEGIGg_uZ_d7bOAQ66HG9zDd0_IqA.png,"A alternative book cover for ""Make It Stick""",AUTO,"A medium shot of a person with a beard and glasses holding a book with the title ""Make It Stick"". The background is a shelf filled with books.",16:10,2.0,private,3062708,default,,auto,
0008_4_an-illustration-of-a-book-cover-with-the_tX_p7V_LTUyDBVzzLfTdsw_uZ_d7bOAQ66HG9zDd0_IqA.png,"A alternative book cover for ""Make It Stick""",AUTO,"An illustration of a book cover with the title ""Make It Stick"". There is a stick of gum on a piece of paper with the text ""Make It Stick"". The background is a pattern of tiny stars and planets. The overall image has a vintage feel.",16:10,2.0,private,3062708,default,,auto,
0009_1_an-alternative-book-cover-for-make-it-st_CA0xGCSDS_qxisWYSPb9rg_KvMjrnheQW67-u65NgprBw.png,"A alternative book cover for ""Make It Stick-3""",AUTO,"An alternative book cover for ""Make It Stick: The Science of Successful Learning"". The cover features a brain with blue and red areas. The blue areas represent parts of the brain that are active during learning, and the red areas represent parts of the brain that are active during retrieval practice. The background is a light gray color.",16:10,2.0,private,257680365,default,,auto,
0009_2_a-chalkboard-style-background-with-the-t_WPQwc5TrTVGXj4E8EZv3FQ_KvMjrnheQW67-u65NgprBw_cover.png,"A alternative book cover for ""Make It Stick-3""",AUTO,"A chalkboard-style background with the text ""Make It Stick"". There are multiple sticky notes with various texts, including ""Remember the 3-2-1 rule"", ""Practice spacing"", ""Teach in context"", ""Activate retrieval"", ""Minimize fact checking"", and ""Personalize learning"". There's also a lightbulb, a pencil, and a hand holding a sticky note.",16:10,2.0,private,257680365,default,,auto,
0009_3_a-large-bold-text-saying-make-it-stick-3_mvB-P5vnS4eVFF1bEqLcgQ_KvMjrnheQW67-u65NgprBw.png,"A alternative book cover for ""Make It Stick-3""",AUTO,"A large, bold text saying ""Make It Stick-3"". There is a hand holding a lightbulb. The lightbulb is glowing. The background is a gradient of blue to purple.",16:10,2.0,private,257680365,default,,auto,
0009_4_an-illustration-of-a-group-of-people-wit_nItJajvoRjOWDQlggxfurg_KvMjrnheQW67-u65NgprBw.png,"A alternative book cover for ""Make It Stick-3""",AUTO,"An illustration of a group of people with their hands raised. There is a large, multi-colored stick with a heart at the top. The background is a serene landscape with mountains, trees, and a body of water.",16:10,2.0,private,257680365,default,,auto,
0010_1_a-book-cover-with-the-title-make-it-stic_AK3mwPVsQ-2j8lWoawOD7w_iJqsoR5TSYS_x5iSpEfiYA_cover.png,"A alternative book cover for ""Make It Stick-2""",AUTO,"A book cover with the title ""Make It Stick-2"". The background is a grayish-blue shade. There is a chalkboard with the text ""Make It Stick-2"". There are various objects, such as a pen, a hammer, a wrench, and a key, scattered on the ground.",16:10,2.0,private,1291045220,default,,auto,
0010_2_a-book-cover-with-a-chalkboard-backgroun_BXgp1mzBS4y3SCtp4rXrwQ_iJqsoR5TSYS_x5iSpEfiYA.png,"A alternative book cover for ""Make It Stick-2""",AUTO,"A book cover with a chalkboard background. There is a large question mark in the middle, and the text ""Make It Stick-2"" is written in chalk below the question mark. The chalkboard has a few questions written on it, such as ""What is the main idea of this passage?"", ""How does this relate to the reading?"", and ""What is the author's purpose?"". There are also a few answers written on the chalkboard.",16:10,2.0,private,1291045220,default,,auto,
0010_3_a-illustration-of-a-book-cover-for-make-_jd7k74tyQ7O8f9YU6H1yIQ_iJqsoR5TSYS_x5iSpEfiYA.png,"A alternative book cover for ""Make It Stick-2""",AUTO,"A illustration of a book cover for ""Make It Stick-2"". There is a stick figure holding a stick with a round object on top. The background is a gradient of blue and orange.",16:10,2.0,private,1291045220,default,,auto,
0010_4_a-book-cover-illustration-with-a-stylize_meA5kUz1Slm7SVIgscw_YA_iJqsoR5TSYS_x5iSpEfiYA.png,"A alternative book cover for ""Make It Stick-2""",AUTO,"A book cover illustration with a stylized brain in the foreground. The brain has multiple layers, with each layer revealing a different thought or idea. The background contains a myriad of colorful, floating objects, including a lightbulb, a heart, a key, and a camera. The words ""Make It Stick-2"" are written in bold, white letters at the bottom.",16:10,2.0,private,1291045220,default,,auto,
0011_1_a-book-cover-with-a-dark-purple-backgrou_Ou2ocJweRDKlEYUI7cWtRw_bbwc3NpnRz2135uvQoT-jg.png,"A alternative book cover for ""Mahabharata The Epic of Ancient India Condensed into English Verse""",AUTO,"A book cover with a dark purple background and white text. The text says ""Mahabharata: The Epic of Ancient India Condensed into English Verse"". There's a silhouette of an ancient warrior with a sword and a shield. The warrior is standing on a rock. There's a golden crown on the ground near the warrior's feet.",16:10,2.0,private,1526917091,default,,auto,
0011_2_a-book-cover-with-the-title-mahabharata-_Yjve8dxrQ8ijC5jNI1uFLg_bbwc3NpnRz2135uvQoT-jg.png,"A alternative book cover for ""Mahabharata The Epic of Ancient India Condensed into English Verse""",AUTO,"A book cover with the title ""Mahabharata The Epic of Ancient India Condensed into English Verse"". The cover image is a collage of characters from the epic, including Arjuna, Krishna, Duryodhana, and Draupadi. The background is a battlefield with chariots, warriors, and a city. The overall design is simple and elegant, with a modern font for the title and author's name.",16:10,2.0,private,1526917091,default,,auto,
0011_3_a-book-cover-with-a-photo-of-a-sunset-ov_aT_KUYOaQXmW5LYLSTH0Mg_bbwc3NpnRz2135uvQoT-jg_cover.png,"A alternative book cover for ""Mahabharata The Epic of Ancient India Condensed into English Verse""",AUTO,"A book cover with a photo of a sunset over the Ganges River, with the ancient city of Varanasi visible in the background. The sky is orange and purple, and the river is calm. The background is blurred, and the overall image has a soft, warm hue. The text ""Mahabharata The Epic of Ancient India Condensed into English Verse"" is placed at the bottom in white, bold font.",16:10,2.0,private,1526917091,default,,auto,
0011_4_an-alternative-book-cover-illustration-f_h1Yn46qGSgGTc8Qvbby84g_bbwc3NpnRz2135uvQoT-jg.png,"A alternative book cover for ""Mahabharata The Epic of Ancient India Condensed into English Verse""",AUTO,"An alternative book cover illustration for ""Mahabharata The Epic of Ancient India Condensed into English Verse"". The image consists of a serene landscape with a calm lake reflecting a majestic mountain range. In the foreground, there's a stone structure with intricate carvings. There's a wooden boat near the stone structure. The sky is clear with a few clouds. The overall image has a warm hue.",16:10,2.0,private,1526917091,default,,auto,
0012_1_a-book-cover-with-a-dark-background-and-_EuQhpW6ZSRKKBDD6pultXw_e_m67HlqRiq8wVxTWskhWA_cover.png,"A alternative book cover for ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING""",AUTO,"A book cover with a dark background and large, white text that says ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING"". Below the text, there is a stock chart with multiple peaks and valleys. The book title is written in a modern, sans-serif font.",16:10,2.0,private,507918510,default,,auto,
0012_2_a-book-cover-with-the-title-little-book-_aSYupM2JR4-GdOkHd2787g_e_m67HlqRiq8wVxTWskhWA.png,"A alternative book cover for ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING""",AUTO,"A book cover with the title ""Little Book of SWING TRADING: Most Successful Chart Pattern for SWING TRADING"". The background is a stock market chart with multiple peaks and valleys. There is a swinging rope with a chart pattern tied to it. The overall design is clean and professional.",16:10,2.0,private,507918510,default,,auto,
0012_3_an-alternative-book-cover-illustration-f_iPQNWsEST-6eX51qoUEPiw_e_m67HlqRiq8wVxTWskhWA.png,"A alternative book cover for ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING""",AUTO,"An alternative book cover illustration for ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING"". The image contains a chart with multiple swing trading patterns highlighted. There is a large green arrow pointing upwards, signifying a buy signal. There is a large red arrow pointing downwards, signifying a sell signal. The background is a gradient of blue to green, symbolizing growth and success. The text ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING"" is placed at the bottom.",16:10,2.0,private,507918510,default,,auto,
0012_4_an-alternative-book-cover-illustration-o_jY5EjJRaQeSNd9li5491Ow_e_m67HlqRiq8wVxTWskhWA.png,"A alternative book cover for ""Little Book of SWING TRADING Most Successful Chart Pattern for SWING TRADING""",AUTO,"An alternative book cover illustration of a swing trader with a briefcase, sitting on a swing set. The swing set is located in a park with greenery. The background is a modern city skyline with tall buildings. The text on the cover reads ""Little Book of SWING TRADING: Most Successful Chart Pattern for SWING TRADING"".",16:10,2.0,private,507918510,default,,auto,
0013_1_a-book-cover-with-the-title-linkedin-unl_27Er-dp0S2ifabAEqXstrA_6pw_lZdaRDKYU5efN55JFg.png,"A alternative book cover for ""LinkedIn Unlocked Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling""",AUTO,"A book cover with the title ""LinkedIn Unlocked: Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling"". The background is a city skyline with a few buildings. There are two hands holding a smartphone with the LinkedIn app open. The hands are wearing a wedding ring. The overall design is clean and modern.",16:10,2.0,private,1901295311,default,,auto,
0013_2_a-book-cover-with-a-dark-background-and-_DDugNZldSiKGKe1Sgq5VWw_6pw_lZdaRDKYU5efN55JFg_cover.png,"A alternative book cover for ""LinkedIn Unlocked Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling""",AUTO,"A book cover with a dark background and the text ""LinkedIn Unlocked Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling"". There is a LinkedIn logo with a padlock. The text ""Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling"" is written in white. Below the text, there is a yellow arrow pointing to the right.",16:10,2.0,private,1901295311,default,,auto,
0013_3_an-alternative-book-cover-illustration-f_LynAOCDCRzu570HaRs4U9g_6pw_lZdaRDKYU5efN55JFg.png,"A alternative book cover for ""LinkedIn Unlocked Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling""",AUTO,"An alternative book cover illustration for ""LinkedIn Unlocked: Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling"". The cover features a smartphone screen displaying a LinkedIn profile. There's a key in front of the phone. The background is a gradient of blue and white. The text is white and placed on a blue rectangle.",16:10,2.0,private,1901295311,default,,auto,
0013_4_an-alternative-book-cover-illustration-f_vyBpX_lpSLaVWO_t4y9f-w_6pw_lZdaRDKYU5efN55JFg.png,"A alternative book cover for ""LinkedIn Unlocked Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling""",AUTO,"An alternative book cover illustration for ""LinkedIn Unlocked: Unlock the Mystery of LinkedIn to Drive More Sales Through Social Selling"". The cover features a businessman holding a smartphone with the LinkedIn app opened. The background is a cityscape with tall buildings.",16:10,2.0,private,1901295311,default,,auto,
0014_1_a-book-cover-with-the-title-linkedin-for_4Aoy7kxdSLW5DYTHQPtwGA_I5wec6BnSRia1BwnibvCmg_cover.png,"A alternative book cover for ""LinkedIn for Personal Branding The Ultimate Guide""",AUTO,"A book cover with the title ""LinkedIn for Personal Branding: The Ultimate Guide"". In the background, there's a professional with a briefcase standing on a rock in the middle of a calm lake. The reflection of the professional and the rock can be seen on the water. The sky is clear with a few clouds.",16:10,2.0,private,1502192238,default,,auto,
0014_2_a-book-cover-with-a-dark-background-and-_nohXjYwJSc6NfWoUQ_kOPQ_I5wec6BnSRia1BwnibvCmg.png,"A alternative book cover for ""LinkedIn for Personal Branding The Ultimate Guide""",AUTO,"A book cover with a dark background and a gold LinkedIn logo. In front of the logo, there's a light bulb with a golden filament. Below the light bulb, the text ""LinkedIn for Personal Branding The Ultimate Guide"" is written in bold, gold letters. Below the text, there's a gold line with the text ""Michaela Alexis"" in bold, gold letters.",16:10,2.0,private,1502192238,default,,auto,
0014_3_an-illustration-of-a-hand-holding-a-link_o52wRVHwTbW0RzW2S5bGOg_I5wec6BnSRia1BwnibvCmg.png,"A alternative book cover for ""LinkedIn for Personal Branding The Ultimate Guide""",AUTO,"An illustration of a hand holding a LinkedIn profile page. The background is a dark blue gradient. There is a glowing yellow LinkedIn logo in the top left corner. The profile page has a profile photo, a name, and a job title. There are also some skills listed. Below the profile page, there is a green button with the text ""Connect"".",16:10,2.0,private,1502192238,default,,auto,
0014_4_a-vector-illustration-of-a-linkedin-logo_yLw1655-SBCHuaK_Unc12Q_I5wec6BnSRia1BwnibvCmg.png,"A alternative book cover for ""LinkedIn for Personal Branding The Ultimate Guide""",AUTO,"A vector illustration of a LinkedIn logo with a personal branding color palette of blue, yellow, and white. The LinkedIn logo is placed on a blue background. There is a yellow path with footsteps leading to a white star. Above the star, there is a blue circle with a white checkmark. The text ""LinkedIn for Personal Branding: The Ultimate Guide"" is written in white, bold text below the LinkedIn logo.",16:10,2.0,private,1502192238,default,,auto,
