filename,prompt,magic_prompt,magic_prompt_output,aspect_ratio,model,visibility,seed_number,rendering,negative_prompt,style,color_palette
0003_3_a-book-cover-with-the-title-insights-fro_qERhK84MTMGKkB1aZQf3ow_jmBzAolUTWOYtO0uuZq6NQ.png,"A alternative book cover for ""Insights†from† The†48†Laws† of†Power† by†Robert†Greene""",AUTO,"A book cover with the title ""Insights from The 48 Laws of Power"". The background is a dark purple hue. The text is in white and is placed at the bottom. There are two hands with long nails pointing upwards. The hands are placed at the top of the cover. The overall design is modern and elegant.",16:10,2.0,private,882411208,default,,auto,
0003_4_a-book-cover-illustration-of-insights-fr_uNt7sozYRjKqog1AdJLaNQ_jmBzAolUTWOYtO0uuZq6NQ.png,"A alternative book cover for ""Insights†from† The†48†Laws† of†Power† by†Robert†Greene""",AUTO,"A book cover illustration of ""Insights from The 48 Laws of Power"" by Robert Greene. The background is a dark, rich purple. There is a golden crown with a large, red ruby at its center. The crown is placed on a purple velvet cushion. There is a golden quill with a purple feather on the left. The title of the book is in large, gold, cursive letters. The author's name is in smaller, gold letters, placed below the title.",16:10,2.0,private,882411208,default,,auto,
0004_1_a-book-cover-with-the-title-insights-fro_BDh9NpuYSoSFkG1kiPYVAQ_3fPeytSkSZOHWYGEMkneKQ_cover.png,"A alternative book cover for ""Insights†from† Storyworthy †by†Matthew †Dicks""",AUTO,"A book cover with the title ""Insights†from† Storyworthy †by†Matthew †Dicks"". The background is a dark purple hue. There is a glowing purple heart in the background. The author's name, Matthew Dicks, is written in white, cursive letters. The book title is written in white, block letters.",16:10,2.0,private,1042558440,default,,auto,
0004_2_an-alternative-book-cover-for-insights-f_LuBTjy2QQR2abYQdga5hqw_3fPeytSkSZOHWYGEMkneKQ.png,"A alternative book cover for ""Insights†from† Storyworthy †by†Matthew †Dicks""",AUTO,"An alternative book cover for ""Insights†from† Storyworthy †by†Matthew †Dicks"". The cover is a collage of medium shots of people with their eyes closed, with their hands raised in the air. The background is a gradient of purples and blues. The title and author's name are written in bold, white font at the bottom.",16:10,2.0,private,1042558440,default,,auto,
0004_3_a-book-cover-with-a-dark-background-ther_aqPuQhZ3Qia7lg85Fm0LqQ_3fPeytSkSZOHWYGEMkneKQ.png,"A alternative book cover for ""Insights†from† Storyworthy †by†Matthew †Dicks""",AUTO,"A book cover with a dark background. There is a large, glowing white circle with the text ""Insights from Storyworthy"" in black, bold text. Below that, there is the author's name, ""Matthew Dicks"", in smaller, black text. The background contains a few small, glowing white circles with random text.",16:10,2.0,private,1042558440,default,,auto,
0004_4_an-alternative-book-cover-illustration-f_xhfihSazRNyBbRjVnZPDog_3fPeytSkSZOHWYGEMkneKQ.png,"A alternative book cover for ""Insights†from† Storyworthy †by†Matthew †Dicks""",AUTO,"An alternative book cover illustration for ""Storyworthy: How to Write Compelling Personal Essays"" by Matthew Dicks. The illustration is of a person standing on a stage with a spotlight on them. The person is wearing a suit and tie. The background is dark. There is the book title and author's name in white text.",16:10,2.0,private,1042558440,default,,auto,
0005_1_an-alternative-book-cover-for-insights-f_2HiYQd4DQOOVIZ2lgEaK8Q_fHGS2fOVTAmIngUR4aQxwA.png,"A alternative book cover for ""Insights†from† Stolen†Focus†by†Johann†Hari""",AUTO,"An alternative book cover for ""Insights†from† Stolen†Focus†by†Johann†Hari"" with a black background. There is a white text that says ""Insights†from† Stolen†Focus†by†Johann†Hari"". There is a white circle with a black dot in the center.",16:10,2.0,private,1154798228,default,,auto,
0005_2_a-book-cover-with-the-title-insights-fro_6550HvwzShyPC8rSaserJw_fHGS2fOVTAmIngUR4aQxwA.png,"A alternative book cover for ""Insights†from† Stolen†Focus†by†Johann†Hari""",AUTO,"A book cover with the title ""Insights†from† Stolen†Focus†by†Johann†Hari"". The background is a blurred image of a city with tall buildings. There is a quote from the book on the cover: ""The future will be shaped by the choices we make today.""",16:10,2.0,private,1154798228,default,,auto,
0005_3_an-illustration-of-a-brain-with-a-keyhol_hN-EXdvSTSibSZwpXkVbrA_fHGS2fOVTAmIngUR4aQxwA_cover.png,"A alternative book cover for ""Insights†from† Stolen†Focus†by†Johann†Hari""",AUTO,"An illustration of a brain with a keyhole in the center, with the text ""Insights†from† Stolen†Focus†by†Johann†Hari"" above it. The background is a dark blue.",16:10,2.0,private,1154798228,default,,auto,
0005_4_an-alternative-book-cover-illustration-f_zpGLB4ybRey0Xa_RX6d2zw_fHGS2fOVTAmIngUR4aQxwA.png,"A alternative book cover for ""Insights†from† Stolen†Focus†by†Johann†Hari""",AUTO,"An alternative book cover illustration for ""Insights†from† Stolen†Focus†by†Johann†Hari"". The cover features a large, open eye with a purple iris and a white pupil. There's a purple brain with a blue and pink pattern inside the eye. The background is a gradient of pink, purple, and blue. The title and author's name are written in white, bold text at the top and bottom of the cover.",16:10,2.0,private,1154798228,default,,auto,
0006_1_a-minimalist-book-cover-design-with-the-__oB8-v8FSFuxAQ5miH3eVA_Nfj7JUwaSPurKQXkHtQrSg.png,"A alternative book cover for ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday""",AUTO,"A minimalist book cover design with the title ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday"". The background is a dark blue gradient, with the text in white. The title is in bold, uppercase letters, while the author's name is in smaller, lowercase letters. The title and author's name are centered on the page.",16:10,2.0,private,631829102,default,,auto,
0006_2_a-minimalist-book-cover-design-for-insig_FLwalVrVRe2PNunYBfN6vQ_Nfj7JUwaSPurKQXkHtQrSg.png,"A alternative book cover for ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday""",AUTO,"A minimalist book cover design for ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday"". The design features a large, white, abstract symbol of a mountain with multiple peaks. The mountain is placed against a deep blue background. At the bottom, there is a white rectangle with the title and author's name.",16:10,2.0,private,631829102,default,,auto,
0006_3_an-alternative-book-cover-illustration-f_Uil0bMTHSluUwOKiiwN9OA_Nfj7JUwaSPurKQXkHtQrSg_cover.png,"A alternative book cover for ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday""",AUTO,"An alternative book cover illustration for ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday"". There's a hand holding a book with the title of the book. The background is a serene landscape with a calm lake reflecting the trees and mountains. There's a tree near the lake. The sky is clear with a few clouds.",16:10,2.0,private,631829102,default,,auto,
0006_4_an-illustration-of-a-vintage-worn-out-bo_mA0l31DOQbaLdUkbZ1efmw_Nfj7JUwaSPurKQXkHtQrSg.png,"A alternative book cover for ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday""",AUTO,"An illustration of a vintage, worn-out book with the title ""Insights†from† Stillness†is†the†Key†by†Ryan†Holiday"". The book is placed on a wooden surface. There's a green plant next to the book. The background is blurred, showing a room with shelves filled with books, a window, and a lamp.",16:10,2.0,private,631829102,default,,auto,
0007_1_an-alternative-book-cover-for-insights-f_HMQ7925QSmCjJbkeY8Z9XA_2qfLGi-PS6yV9pTFUehQ2g.png,"A alternative book cover for ""Insights†from† Rich†Dad,†Poor†Dad†by†Robert†Kiyosaki""",AUTO,"An alternative book cover for ""Insights from Rich Dad, Poor Dad by Robert Kiyosaki"". The cover contains the title of the book in bold, orange letters. Below the title, there is a silhouette of a wealthy man with a top hat and a poor man with a tattered coat. The background is a gradient of blue and orange.",16:10,2.0,private,1243477053,default,,auto,
0007_2_a-book-cover-with-the-title-insights-fro_KfS8foyCTZCogYEsTRqpOw_2qfLGi-PS6yV9pTFUehQ2g.png,"A alternative book cover for ""Insights†from† Rich†Dad,†Poor†Dad†by†Robert†Kiyosaki""",AUTO,"A book cover with the title ""Insights†from† Rich†Dad,†Poor†Dad†by†Robert†Kiyosaki"". The background is a city skyline at night. There is a large yellow lighting bolt striking the top of the tallest building. Below the title, there is a yellow circle with the text ""Robert Kiyosaki"".",16:10,2.0,private,1243477053,default,,auto,
0007_3_a-black-and-white-alternative-book-cover_QIJDIQ8mRbWnKiUaJikDOQ_2qfLGi-PS6yV9pTFUehQ2g.png,"A alternative book cover for ""Insights†from† Rich†Dad,†Poor†Dad†by†Robert†Kiyosaki""",AUTO,"A black and white alternative book cover design for ""Insights from Rich Dad, Poor Dad by Robert Kiyosaki"". There's a silhouette of two people - one successful and one struggling. The background includes a cityscape with tall buildings. The top of the cover has the title of the book and the author's name.",16:10,2.0,private,1243477053,default,,auto,
0007_4_a-book-cover-illustration-with-a-futuris_eQo1Iu8VRnmM1ZjVvEQq-A_2qfLGi-PS6yV9pTFUehQ2g_cover.png,"A alternative book cover for ""Insights†from† Rich†Dad,†Poor†Dad†by†Robert†Kiyosaki""",AUTO,"A book cover illustration with a futuristic design. There's a robot with a graduation hat. The background is a city with tall buildings. The text reads ""Insights from Rich Dad, Poor Dad by Robert Kiyosaki"".",16:10,2.0,private,1243477053,default,,auto,
0008_1_a-book-cover-with-a-black-background-and_3EHA59vBSoikI06b3igLAQ_aUn-ckW7QiScRl0f2hLXvw.png,"A alternative book cover for ""Insights†from† Rejection †Proof†by†Jia†Jiang""",AUTO,"A book cover with a black background and white text. The text reads ""Insights from Rejection: Proof by Jia Jiang"". There is a white quotation mark at the beginning and end of the text. Below the text, there is a white line with the text ""Jia Jiang"" at the end.",16:10,2.0,private,1239546185,default,,auto,
0008_2_a-book-cover-with-the-title-insights-fro_D1zwcbksSsubqWP7icD9Bw_aUn-ckW7QiScRl0f2hLXvw.png,"A alternative book cover for ""Insights†from† Rejection †Proof†by†Jia†Jiang""",AUTO,"A book cover with the title ""Insights from Rejection: Proof by Jia Jiang"". The background is a dark shade of blue. There's a lightbulb with a broken filament. The author's name is written in white, italicized font. The subtitle is written in white, non-italicized font. The book cover has a shadow effect, giving it a 3D look.",16:10,2.0,private,1239546185,default,,auto,
0008_3_an-illustration-of-a-book-cover-with-the_S3T8XFwwTZS4w5guRA7x4g_aUn-ckW7QiScRl0f2hLXvw.png,"A alternative book cover for ""Insights†from† Rejection †Proof†by†Jia†Jiang""",AUTO,"An illustration of a book cover with the title ""Insights†from† Rejection †Proof†by†Jia†Jiang"". A hand is holding a piece of paper with the words ""Rejected"" written on it. The background is a dark blue colour. There are stars scattered throughout the background.",16:10,2.0,private,1239546185,default,,auto,
0008_4_an-illustration-of-a-book-cover-titled-i_T65NlC7nTnaTeUey-g67yQ_aUn-ckW7QiScRl0f2hLXvw_cover.png,"A alternative book cover for ""Insights†from† Rejection †Proof†by†Jia†Jiang""",AUTO,"An illustration of a book cover titled ""Insights from Rejection: Proof by Jia Jiang"". There's a man with a beard standing on a crowded subway, holding a sign with the book title. A woman with red hair is standing next to him. She is wearing a green scarf and a blue jacket. The background is blurred, with people moving about.",16:10,2.0,private,1239546185,default,,auto,
0009_1_an-alternative-book-cover-for-insights-f_6yInoerqRKmZKsV_dSkwIw_eV6FWbFzQMyDySZgYBldNw_cover.png,"A alternative book cover for ""Insights†from† PsychoÄê Cybernetics †by†Maxwell†Maltz""",AUTO,"An alternative book cover for ""Insights from Psycho Cybernetics by Maxwell Maltz"". The cover has a background of a futuristic city with skyscrapers, floating platforms, and flying vehicles. There's a robot with a human face reading the book. The title and author's name are displayed in bold, futuristic font.",16:10,2.0,private,1417694209,default,,auto,
0009_2_a-book-cover-with-the-title-insights-fro_e4SttkkZSg-eCBvySFF5tQ_eV6FWbFzQMyDySZgYBldNw.png,"A alternative book cover for ""Insights†from† PsychoÄê Cybernetics †by†Maxwell†Maltz""",AUTO,"A book cover with the title ""Insights†from† PsychoÄê Cybernetics †by†Maxwell†Maltz"". The cover is a photo of a cybernetic eye with a camera lens. The background is a dark purple gradient. The title and author's name are written in a futuristic, neon-lit font.",16:10,2.0,private,1417694209,default,,auto,
0009_3_an-alternative-book-cover-for-insights-f_j1aTgQS2T_iXUnzBq-Notw_eV6FWbFzQMyDySZgYBldNw.png,"A alternative book cover for ""Insights†from† PsychoÄê Cybernetics †by†Maxwell†Maltz""",AUTO,"An alternative book cover for ""Insights from Psycho Cybernetics by Maxwell Maltz"". The cover has a dark blue background with white text. In the middle, there's a golden cybernetic eye with a glowing red iris. Below the eye, the white text says ""Insights from Psycho Cybernetics"". At the bottom, the white text says ""by Maxwell Maltz"". The overall design is sleek and modern.",16:10,2.0,private,1417694209,default,,auto,
0009_4_an-alternative-book-cover-for-insights-f_y8aSJk3ARka5RWX88K0aoQ_eV6FWbFzQMyDySZgYBldNw.png,"A alternative book cover for ""Insights†from† PsychoÄê Cybernetics †by†Maxwell†Maltz""",AUTO,"An alternative book cover for ""Insights from Psycho Cybernetics by Maxwell Maltz"". The cover features a brain with a circuit board pattern, surrounded by a purple circle. There are silver circuit lines radiating out from the brain. Above the brain, the title of the book is written in white, modern font. Below the brain, the author's name is written in smaller, white font. The background is a dark blue.",16:10,2.0,private,1417694209,default,,auto,
0010_1_an-alternative-book-cover-for-insights-f_0J9qxbr-TICOPRNKzQq_Uw_ZCu3h3RkQBq3kRID6RBxsQ.png,"A alternative book cover for ""Insights†from† Profit†First†by†Mike†Michalowicz""",AUTO,"An alternative book cover for ""Insights from Profit First by Mike Michalowicz"". The cover is a dark purple background with white text that says ""Insights from Profit First"". Below the text, there's a white outline of a lightbulb. The lightbulb has a glowing yellow interior. The background has scattered yellow stars.",16:10,2.0,private,186719419,default,,auto,
0010_2_a-book-cover-with-the-title-insights-fro_3yWAE-XiSmmSK1wIcGiMeg_ZCu3h3RkQBq3kRID6RBxsQ_cover.png,"A alternative book cover for ""Insights†from† Profit†First†by†Mike†Michalowicz""",AUTO,"A book cover with the title ""Insights†from† Profit†First†by†Mike†Michalowicz"" in bold, orange letters. The background is a dark purple gradient. There's a lightbulb with the Profit First logo, and the author's name in white text below the title.",16:10,2.0,private,186719419,default,,auto,
0010_3_a-dark-alternative-book-cover-for-insigh_4RSiabprTymK0CxtkTeYcw_ZCu3h3RkQBq3kRID6RBxsQ.png,"A alternative book cover for ""Insights†from† Profit†First†by†Mike†Michalowicz""",AUTO,"A dark alternative book cover for ""Insights from Profit First by Mike Michalowicz"". The background is a dark purple gradient. There are two yellow lightning bolts striking from the sky to a tree. There's a yellow book with the title ""Insights from Profit First"" and the author's name ""Mike Michalowicz"". The tree and the ground are illuminated by the lightning.",16:10,2.0,private,186719419,default,,auto,
0010_4_a-book-cover-illustration-with-the-title_V4mE48tATJm5AXrNVDiaIQ_ZCu3h3RkQBq3kRID6RBxsQ.png,"A alternative book cover for ""Insights†from† Profit†First†by†Mike†Michalowicz""",AUTO,"A book cover illustration with the title ""Insights†from† Profit†First†by†Mike†Michalowicz"". The background is a city skyline at dusk. There's a lightbulb with the word ""IDEA"" written on it. There's a graph with an upward trend. There's a checkmark and a dollar sign. The overall design is in the style of a comic book.",16:10,2.0,private,186719419,default,,auto,
0011_1_a-book-cover-with-the-title-insights-fro__iw-kvbnT4yPQcDGVf1m-g_qo6bTeBVSBmXrz6qwI_Nmw.png,"A alternative book cover for ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus""",AUTO,"A book cover with the title ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus"". There's a quote ""Take a step forward and the ground will appear."" Below the title and quote, there's the author's name ""Aubrey Marcus"". The background is a serene nature scene with mountains, trees, and a body of water.",16:10,2.0,private,2013286350,default,,auto,
0011_2_a-book-cover-with-the-alternative-text-i_LGcad610Qu6Rd7lS3S9R5w_qo6bTeBVSBmXrz6qwI_Nmw.png,"A alternative book cover for ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus""",AUTO,"A book cover with the alternative text ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus"". The background is a serene landscape with mountains, trees, and a body of water. There's a person sitting on a rock in the middle of the body of water. The sky is clear with a few clouds. The text ""Own† the† Day,† Own† Your† Life"" is written in large, bold letters at the top. The author's name, ""Aubrey† Marcus"", is written in smaller letters below the main text.",16:10,2.0,private,2013286350,default,,auto,
0011_3_a-book-cover-with-the-title-insights-fro_VEESMHBPShWf8JRbCa9x4A_qo6bTeBVSBmXrz6qwI_Nmw_cover.png,"A alternative book cover for ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus""",AUTO,"A book cover with the title ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus"". The background is a light blue gradient sky with floating white clouds. In the foreground, there's a wooden table with a few books. The books have different patterns and colors. There's a green plant with a few leaves near the books. The overall image has a serene and calming atmosphere.",16:10,2.0,private,2013286350,default,,auto,
0011_4_a-book-cover-illustration-for-insights-f_XoOoC6KJRzq8xRHu5e3p9g_qo6bTeBVSBmXrz6qwI_Nmw.png,"A alternative book cover for ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus""",AUTO,"A book cover illustration for ""Insights†from† Own†the†Day,†Own† Your†Life†by†Aubrey† Marcus"". There's a person sitting down outdoors, with their eyes closed and hands raised above their head. The setting is nature, with trees, grass, and blue skies surrounding the person. The background contains the book title and author. The overall image has a warm, golden hue.",16:10,2.0,private,2013286350,default,,auto,
0012_1_a-book-cover-with-the-title-insights-fro_5x3JGPLrR96nsi7AUN6-pw_wg7P1CwwQ0KA06-K3fAwuA_cover.png,"A alternative book cover for ""Insights†from† Outlive†by†Peter† Attia,†MD""",AUTO,"A book cover with the title ""Insights†from† Outlive†by†Peter† Attia,†MD"". The background is a serene landscape with a calm lake reflecting the mountains and trees. There are a few rocks in the lake. The sky is clear with a few clouds. The mountains have a green cover with a few boulders scattered around. The reflection of the mountains and trees in the lake is very clear. The overall image has a soft orange hue.",16:10,2.0,private,634923171,default,,auto,
0012_2_an-alternative-book-cover-for-insights-f_bsu6VeDIRNSJdOnJRHvKGg_wg7P1CwwQ0KA06-K3fAwuA.png,"A alternative book cover for ""Insights†from† Outlive†by†Peter† Attia,†MD""",AUTO,"An alternative book cover for ""Insights from Outlive by Peter Attia, MD"". The cover is a deep blue background with white text. In the middle, there's a silhouette of a man with his hands raised. The text ""Insights from Outlive"" is placed at the top, and ""By Peter Attia, MD"" is placed at the bottom.",16:10,2.0,private,634923171,default,,auto,
0012_3_an-alternative-book-cover-illustration-f_hDMHSqMoRBO_gM6NO9uV1w_wg7P1CwwQ0KA06-K3fAwuA.png,"A alternative book cover for ""Insights†from† Outlive†by†Peter† Attia,†MD""",AUTO,"An alternative book cover illustration for ""Insights from Outlive by Peter Attia, MD"". There's a brain with a lightbulb above it. The background is a gradient of blue to purple. There's the title of the book and the author's name in white, modern font.",16:10,2.0,private,634923171,default,,auto,
0012_4_a-book-cover-illustration-of-a-man-s-tor_sENr6VR_SVOEMjzFAeCwLQ_wg7P1CwwQ0KA06-K3fAwuA.png,"A alternative book cover for ""Insights†from† Outlive†by†Peter† Attia,†MD""",AUTO,"A book cover illustration of a man's torso with a bullet hole in the chest, with the blood seeping out. The man is wearing a black vest. The background is a dark shade of purple. The text ""Insights†from† Outlive†by†Peter† Attia,†MD"" is written in white, bold, capital letters.",16:10,2.0,private,634923171,default,,auto,
0013_1_an-alternative-book-cover-for-insights-f_V3ZOWcR3RuuVVHQfQCdDDQ_dN3QCWy-Q5O2DXqNJYunBw_cover.png,"A alternative book cover for ""Insights†from† Never†Finished†by†David† Goggins""",AUTO,"An alternative book cover for ""Insights from Never Finished by David Goggins"". The cover is a dark grey background with white text. The title is at the top, the author's name is below the title, and the subtitle is at the bottom. There is a minimalistic image of a mountain range with peaks and valleys, symbolizing the journey of life and the challenges one must overcome.",16:10,2.0,private,1743838689,default,,auto,
0013_2_a-book-cover-with-the-title-insights-fro_ffXEtmnhQnyKE_Tjm1P0YA_dN3QCWy-Q5O2DXqNJYunBw.png,"A alternative book cover for ""Insights†from† Never†Finished†by†David† Goggins""",AUTO,"A book cover with the title ""Insights†from† Never†Finished†by†David† Goggins"". The background is a dark grey colour. There is a silhouette of a person climbing a mountain. The person is wearing a yellow jacket and a backpack. The mountain is covered in clouds. There is a quote from David Goggins at the bottom: ""Never finish, always begin"".",16:10,2.0,private,1743838689,default,,auto,
0013_3_a-high-quality-digital-illustration-of-a_nq-_yB5bTASyziTi40sa8g_dN3QCWy-Q5O2DXqNJYunBw.png,"A alternative book cover for ""Insights†from† Never†Finished†by†David† Goggins""",AUTO,"A high-quality digital illustration of a book cover for ""Insights†from† Never†Finished†by†David† Goggins"". The cover features a large, bold title in red, with the author's name in smaller, italicized text below it. The background is a dark blue. There are stars scattered across the background, and the title is overlaid on top of the stars.",16:10,2.0,private,1743838689,default,,auto,
0013_4_an-alternative-book-cover-illustration-f_z8lF7m4gSyej72BodtxPog_dN3QCWy-Q5O2DXqNJYunBw.png,"A alternative book cover for ""Insights†from† Never†Finished†by†David† Goggins""",AUTO,"An alternative book cover illustration for ""Insights†from† Never†Finished†by†David† Goggins"". The cover features a silhouette of David Goggins with a halo above his head. The background is a gradient of purple to blue. The title and author's name are written in white, bold text. There are also multiple stars scattered across the cover.",16:10,2.0,private,1743838689,default,,auto,
0014_1_a-book-cover-with-the-title-insights-fro_6sUuEOg5Qwi5MvTpYRPJ4Q_ByLMkZMESwuGmO46swNy1A.png,"A alternative book cover for ""Insights†from† MiniÄêHabits† by†Stephen† Guise""",AUTO,"A book cover with the title ""Insights from Mini Habits by Stephen Guise"". The background is a blurred cityscape with tall buildings. There's a small plant growing in a pot on a windowsill. The window is open, revealing a clear blue sky. The bottom of the cover has the author's name and the subtitle of the book.",16:10,2.0,private,1144020991,default,,auto,
0014_2_a-book-cover-design-for-insights-from-mi_EVTnxNh9SxSNRmkjaWI3Eg_ByLMkZMESwuGmO46swNy1A.png,"A alternative book cover for ""Insights†from† MiniÄêHabits† by†Stephen† Guise""",AUTO,"A book cover design for ""Insights from Mini Habits"" by Stephen Guise. The background is a serene landscape with mountains, a lake, and a clear sky. There's a small bird in the sky and a few rocks in the lake. The text ""Insights from Mini Habits"" is written in bold, white letters at the top. The author's name, ""Stephen Guise"", is written in smaller, white letters below the title. There's a small, orange circle with a checkmark inside it on the bottom right corner.",16:10,2.0,private,1144020991,default,,auto,
0014_3_an-illustration-of-a-book-cover-with-the_UZUKFoboRraM-OMY02YbcQ_ByLMkZMESwuGmO46swNy1A_cover.png,"A alternative book cover for ""Insights†from† MiniÄêHabits† by†Stephen† Guise""",AUTO,"An illustration of a book cover with the title ""Insights from Mini Habits"" by Stephen Guise. The background is a serene landscape with trees and mountains. A small figure is walking along a path. There are tiny figures in the distance. The sky is clear with a few clouds.",16:10,2.0,private,1144020991,default,,auto,
