filename,prompt,magic_prompt,magic_prompt_output,aspect_ratio,model,visibility,seed_number,rendering,negative_prompt,style,color_palette
0003_3_an-alternative-book-cover-illustration-f_aYATqtrwSYygg8RPrd65Dw_cRB6eaMFSZOp5r3CLJfJMA.png,"A alternative book cover for "" The Personal MBA  by Josh Kaufman""",AUTO,"An alternative book cover illustration for ""The Personal MBA"" by Josh Kaufman. The cover features a businessperson with a top hat and a cane, standing on a pile of books. The background contains a city skyline with buildings. The text ""The Personal MBA"" is written in large, bold letters at the top. The author's name, ""Josh Kaufman"", is written in smaller letters below the title.",16:10,2.0,private,499677407,default,,auto,
0003_4_an-alternative-book-cover-illustration-f_h-LqX45yS-2sZe675ZLfhw_cRB6eaMFSZOp5r3CLJfJMA.png,"A alternative book cover for "" The Personal MBA  by Josh Kaufman""",AUTO,"An alternative book cover illustration for ""The Personal MBA"" by Josh Kaufman. There's a silhouette of a person with their hands raised, as if in victory. Behind the person, there's a city skyline with tall buildings. The background is a gradient of blue and purple. The text ""The Personal MBA"" is written in bold, white letters, with the author's name, Josh Kaufman, in smaller, white letters below.",16:10,2.0,private,499677407,default,,auto,
0004_1_a-minimalist-book-cover-with-the-title-t_B_S_dmBJScmUYdAsps-9bg_CGi_ZvFoTPquxVzjA0d6Yw_cover.png,"A alternative book cover for "" The ONE Thing by Gary Keller & Jay Papasan""",AUTO,"A minimalist book cover with the title ""The ONE Thing"" in bold, white font. Below the title, the authors' names, ""Gary Keller & Jay Papasan,"" are written in smaller, white font. The background color is a deep, dark blue.",16:10,2.0,private,1452259985,default,,auto,
0004_2_a-vintage-style-book-cover-with-the-titl_KfMUCRXIRrObj_rDXYAbFg_CGi_ZvFoTPquxVzjA0d6Yw.png,"A alternative book cover for "" The ONE Thing by Gary Keller & Jay Papasan""",AUTO,"A vintage style book cover with the title ""The ONE Thing"" by Gary Keller & Jay Papasan. The background is a gradient of orange and blue. There is a large orange button with the text ""The ONE Thing"" in white. The button is placed on a blue background. The overall design has a retro feel.",16:10,2.0,private,1452259985,default,,auto,
0004_3_an-alternative-book-cover-illustration-f_iCU0Q7e4TFWxhRtPGiiG1Q_CGi_ZvFoTPquxVzjA0d6Yw.png,"A alternative book cover for "" The ONE Thing by Gary Keller & Jay Papasan""",AUTO,"An alternative book cover illustration for ""The ONE Thing by Gary Keller & Jay Papasan"". The illustration is of a person standing on a rock in the middle of a lake. The person is wearing a suit and has his hands raised upwards. The lake is calm and reflects the surrounding mountains. There are mountains in the background. The sky is clear.",16:10,2.0,private,1452259985,default,,auto,
0004_4_a-photo-of-a-desk-with-a-stack-of-books-_qdSTnpriS0-8U4eWA8PuSA_CGi_ZvFoTPquxVzjA0d6Yw.png,"A alternative book cover for "" The ONE Thing by Gary Keller & Jay Papasan""",AUTO,"A photo of a desk with a stack of books, a pen, and a candle. On top of the stack of books is the book ""The ONE Thing"" by Gary Keller and Jay Papasan. There is a cup of coffee near the stack of books. The desk is situated in a room with a window.",16:10,2.0,private,1452259985,default,,auto,
0005_1_an-alternative-book-cover-for-the-mounta_IAjJeR0zSdGNP-aEHpvaAA_JF32vX-bRQKE_Mv3HA0Oqg.png,"A alternative book cover for "" The Mountain is You by Brianna Wiest""",AUTO,"An alternative book cover for ""The Mountain is You"" by Brianna Wiest. The cover features a mountain range with a clear sky and a few clouds. The mountains are surrounded by a body of water. At the bottom, there's a forest. The text ""The Mountain is You"" is written in bold, white letters. Below the text, the author's name ""Brianna Wiest"" is written in smaller, white letters.",16:10,2.0,private,1875347079,default,,auto,
0005_2_a-book-cover-with-a-mountain-range-in-th_gFlcdNrnSpi2mY_cVQP6uQ_JF32vX-bRQKE_Mv3HA0Oqg_cover.png,"A alternative book cover for "" The Mountain is You by Brianna Wiest""",AUTO,"A book cover with a mountain range in the background and a path leading to the top. There is a quote in bold, white text that reads ""The Mountain is You"". The author's name, Brianna Wiest, is written in white text below the quote.",16:10,2.0,private,1875347079,default,,auto,
0005_3_a-book-cover-with-a-mountainous-landscap_vJMT1pBfQJGbgXALy74aRQ_JF32vX-bRQKE_Mv3HA0Oqg.png,"A alternative book cover for "" The Mountain is You by Brianna Wiest""",AUTO,"A book cover with a mountainous landscape. At the base of the mountain, there's a lone figure with their back turned. The sky is clear with a few clouds. The mountain is made of multiple layers, each with its own distinct colour. The overall image has a calming atmosphere.",16:10,2.0,private,1875347079,default,,auto,
0005_4_an-alternative-book-cover-illustration-f_yVaVIOGNSWqOPYWneJYFeQ_JF32vX-bRQKE_Mv3HA0Oqg.png,"A alternative book cover for "" The Mountain is You by Brianna Wiest""",AUTO,"An alternative book cover illustration for ""The Mountain is You"" by Brianna Wiest. The illustration is of a mountain with a person climbing it. The person is wearing a backpack and hiking boots. The mountain has multiple peaks and is surrounded by a clear blue sky and a few trees. The background is a serene landscape with a body of water and lush greenery.",16:10,2.0,private,1875347079,default,,auto,
0006_1_a-minimalist-alternative-book-cover-for-_1ZQ7o95aQL2MUO5HTWr6ug_RYFGRuodRuKD10kAU7yN4w.png,"A alternative book cover for "" The Motivation Manifesto by Brendon Burchard""",AUTO,"A minimalist alternative book cover for ""The Motivation Manifesto by Brendon Burchard"". The cover is a gradient of orange to blue. In the middle, there is a white circle with the text ""The Motivation Manifesto"". Below the text, there is a white rectangle with the author's name, ""Brendon Burchard"". The bottom of the cover has the subtitle ""Your Definitive Guide to Mastering Motivation, Overcoming Fear, and Achieving Your Goals"".",16:10,2.0,private,1126349057,default,,auto,
0006_2_a-book-cover-with-a-background-of-a-moun_BawcSeKYQsKsNsuHo5CByA_RYFGRuodRuKD10kAU7yN4w_cover.png,"A alternative book cover for "" The Motivation Manifesto by Brendon Burchard""",AUTO,"A book cover with a background of a mountain range with a clear sky. There's a man climbing the mountain, leaving a trail of footprints. The man is Brendon Burchard. The mountain represents the journey of self-improvement and personal development. The book title, ""The Motivation Manifesto"", is in bold, white letters. Below the title, there's a quotation mark. Below the quotation mark, there's the author's name, ""Brendon Burchard"", in smaller, white letters.",16:10,2.0,private,1126349057,default,,auto,
0006_3_a-book-cover-for-the-motivation-manifest_Wu03PuEgSeSnJik0RoSEXQ_RYFGRuodRuKD10kAU7yN4w.png,"A alternative book cover for "" The Motivation Manifesto by Brendon Burchard""",AUTO,"A book cover for ""The Motivation Manifesto by Brendon Burchard"". The cover is a photo of a mountain range with a clear blue sky. There are white clouds floating in the sky. The mountains have a steep incline and are covered with green trees. At the base of the mountain, there's a winding road. The title and author's name are written in large, bold letters at the top and bottom of the cover. There's a yellow and black striped ribbon tied around the book.",16:10,2.0,private,1126349057,default,,auto,
0006_4_an-alternative-book-cover-illustration-f_vpLxVVjhTF6SIhu0aI2tMA_RYFGRuodRuKD10kAU7yN4w.png,"A alternative book cover for "" The Motivation Manifesto by Brendon Burchard""",AUTO,"An alternative book cover illustration for ""The Motivation Manifesto"" by Brendon Burchard. The background is a dark blue sky with a few stars and a crescent moon. In the foreground, there are a few floating books with gold text. At the top, there is a large, glowing yellow text that says ""The Motivation Manifesto"". At the bottom, there is smaller yellow text that says ""Brendon Burchard"".",16:10,2.0,private,1126349057,default,,auto,
0007_1_an-alternative-book-cover-for-the-millio_0Omp1eGKS6Kp45vTgAnveA_4NLLUAGcT5KFSYXlXjY3UA_cover.png,"A alternative book cover for "" The Millionaire Next Door by Thomas Stanley & William Danko""",AUTO,"An alternative book cover for ""The Millionaire Next Door"" by Thomas Stanley and William Danko. The cover features a photo of a suburban neighborhood with well-maintained houses. The background is a gradient of orange and blue. The title and authors' names are written in white, modern font at the top. Below the title, there's a tagline in white, modern font that reads ""The surprising secrets of America's wealthiest people"".",16:10,2.0,private,1381334925,default,,auto,
0007_2_a-cover-for-the-book-the-millionaire-nex_htXXxyyIQuC208ulWZ1w_A_4NLLUAGcT5KFSYXlXjY3UA.png,"A alternative book cover for "" The Millionaire Next Door by Thomas Stanley & William Danko""",AUTO,"A cover for the book ""The Millionaire Next Door"" by Thomas Stanley and William Danko. The cover features a photo of a middle-aged man wearing a blue shirt and a yellow tie, sitting in a living room filled with antique furniture. The background contains a bookshelf filled with books. The text is in orange and placed at the bottom of the cover.",16:10,2.0,private,1381334925,default,,auto,
0007_3_a-vector-illustration-of-a-man-and-a-wom_km5FI0z_Q9WPpIMAG37jwQ_4NLLUAGcT5KFSYXlXjY3UA.png,"A alternative book cover for "" The Millionaire Next Door by Thomas Stanley & William Danko""",AUTO,A vector illustration of a man and a woman sitting on a couch in a living room filled with books. The man is wearing a suit and the woman is wearing a dress. The background is a beige wall with a few paintings. The lighting is soft.,16:10,2.0,private,1381334925,default,,auto,
0007_4_a-vector-illustration-of-a-house-with-a-_lWMIFVsJQmGXcdq6SXx58Q_4NLLUAGcT5KFSYXlXjY3UA.png,"A alternative book cover for "" The Millionaire Next Door by Thomas Stanley & William Danko""",AUTO,A vector illustration of a house with a lawn filled with gold coins and a mansion in the background. The house is painted blue. There's a person wearing a suit and a hat standing in front of the blue house. The background has trees. There's a yellow car parked near the blue house. The overall image has a warm hue.,16:10,2.0,private,1381334925,default,,auto,
0008_1_an-alternative-book-cover-for-the-lean-s_GO5RhcTyQ862EXIgrU48cg_t6j71fDrTmGVHKNMM314wA.png,"A alternative book cover for "" The Lean Startup  by Eric Ries""",AUTO,"An alternative book cover for ""The Lean Startup"" by Eric Ries. The cover features a minimalist design with the title and author's name in large, bold letters. There is a startup logo with a lean startup icon. The background is a gradient of orange and blue.",16:10,2.0,private,1702643641,default,,auto,
0008_2_a-book-cover-with-the-title-the-lean-sta_dtY2PVSDS1OMHsMXlj0gTA_t6j71fDrTmGVHKNMM314wA.png,"A alternative book cover for "" The Lean Startup  by Eric Ries""",AUTO,"A book cover with the title ""The Lean Startup"" by Eric Ries. The background is a minimalist design with a few icons representing a laptop, a smartphone, and a graph. There is a startup logo with the text ""Lean Startup"" in the foreground.",16:10,2.0,private,1702643641,default,,auto,
0008_3_a-book-cover-with-the-title-the-lean-sta_ihTp03EbS9eiwQDp2x2xLg_t6j71fDrTmGVHKNMM314wA_cover.png,"A alternative book cover for "" The Lean Startup  by Eric Ries""",AUTO,"A book cover with the title ""The Lean Startup"" by Eric Ries. The cover is a collage of different images, including a rocket launching, a startup team celebrating, a lean startup logo, and a graph with a steep upward trend. The overall design is in shades of blue and orange.",16:10,2.0,private,1702643641,default,,auto,
0008_4_an-illustration-of-a-lean-startup-concep_p7QOszLnS8qBa4AS6SmaSA_t6j71fDrTmGVHKNMM314wA.png,"A alternative book cover for "" The Lean Startup  by Eric Ries""",AUTO,"An illustration of a lean startup concept. There's a rocket ship launching into the sky with the words ""Lean Startup"". Below the rocket ship, there's a simple machine with a flywheel. The flywheel is being pushed by a man wearing a suit. The background is a blue sky with white clouds.",16:10,2.0,private,1702643641,default,,auto,
0009_1_a-book-cover-with-the-title-the-happines_8XuFWyKpQLOVqk-jOlvZbA_krJAXsIzRlCsJ6ZaP2Fs8g_cover.png,"A alternative book cover for "" The Happiness Advantage by Shawn Achor""",AUTO,"A book cover with the title ""The Happiness Advantage"" by Shawn Achor. The background is a blue gradient with white clouds. There's a yellow sun with rays extending outwards. A green tree with leaves is on the left side. The author's name is in white text below the title.",16:10,2.0,private,1781559180,default,,auto,
0009_2_a-book-cover-with-the-title-the-happines_m_PRWuQNQA65qpo_dB6b0g_krJAXsIzRlCsJ6ZaP2Fs8g.png,"A alternative book cover for "" The Happiness Advantage by Shawn Achor""",AUTO,"A book cover with the title ""The Happiness Advantage"" by Shawn Achor. The background is a vibrant orange gradient. There is a graph with an upward trend. The graph has the labels ""Happiness"" and ""Success"". There is a quote bubble with the text ""The happiness advantage is the ability to harness the power of positive emotions to improve our success"".",16:10,2.0,private,1781559180,default,,auto,
0009_3_an-alternative-book-cover-illustration-f_mbiiuAXiS26H3p-oc254lg_krJAXsIzRlCsJ6ZaP2Fs8g.png,"A alternative book cover for "" The Happiness Advantage by Shawn Achor""",AUTO,"An alternative book cover illustration for ""The Happiness Advantage by Shawn Achor"". A smiling man with a blue shirt is standing on a stack of books. The background is a vibrant orange. There are small white clouds floating in the sky.",16:10,2.0,private,1781559180,default,,auto,
0009_4_a-digital-illustration-of-a-happy-person_wiA6tXdgSCa9TRsggb5u1Q_krJAXsIzRlCsJ6ZaP2Fs8g.png,"A alternative book cover for "" The Happiness Advantage by Shawn Achor""",AUTO,"A digital illustration of a happy person with a rainbow aura. The person is sitting on a rock surrounded by water. In the background, there are mountains with trees. The sky is clear with a few clouds. The overall image has a serene atmosphere.",16:10,2.0,private,1781559180,default,,auto,
0010_1_a-book-cover-with-a-dark-background-and-_6IHvKGY9QpC8uDIMVHlfpA_yqSzBL_eSxKokW4o5opZ3A.png,"A alternative book cover for "" The First Rule of Mastery by Michael Gervais""",AUTO,"A book cover with a dark background and a silhouette of a person holding a sword. There's a quote on the cover that says ""The first rule of mastery is to master the basics"". The title and author's name are placed at the bottom.",16:10,2.0,private,2053725194,default,,auto,
0010_2_a-gritty-urban-setting-with-a-man-in-a-s_Dr6TLHGARaiLeebEvjiwfg_yqSzBL_eSxKokW4o5opZ3A_cover.png,"A alternative book cover for "" The First Rule of Mastery by Michael Gervais""",AUTO,"A gritty, urban setting with a man in a suit and a woman in a dress. The man is pointing at the woman, and she is looking down. The background contains a building with a large, illuminated sign that says ""The First Rule of Mastery"".",16:10,2.0,private,2053725194,default,,auto,
0010_3_a-book-cover-with-a-white-background-and_VKYRxo8sQmqDluLbZbLi2w_yqSzBL_eSxKokW4o5opZ3A.png,"A alternative book cover for "" The First Rule of Mastery by Michael Gervais""",AUTO,"A book cover with a white background and a large, bold title. The title is ""The First Rule of Mastery"" by Michael Gervais. There is a silhouette of a person with raised hands against a sunset sky. The silhouette is standing on a rock. The sky has a gradient of pink, orange, and blue.",16:10,2.0,private,2053725194,default,,auto,
0010_4_a-book-cover-with-the-title-the-first-ru_robVyuHkRxGxRLvjrhtSIw_yqSzBL_eSxKokW4o5opZ3A.png,"A alternative book cover for "" The First Rule of Mastery by Michael Gervais""",AUTO,"A book cover with the title ""The First Rule of Mastery"" by Michael Gervais. The background is a dark tone, and the text is in white. There's a silhouette of a person doing a handstand on a wall. The silhouette is in the foreground. The wall is textured. The ground is sandy.",16:10,2.0,private,2053725194,default,,auto,
0011_1_a-book-cover-with-the-title-the-first-20_4IRHsfetRVaq5IYWfRONfw_c7Cg3tkdRZGS1H4zqiWm0Q.png,"A alternative book cover for "" The First 20 Hours by Josh Kaufman""",AUTO,"A book cover with the title ""The First 20 Hours: How to Learn the Most Important Skill of All on the Easiest Path Ever Designed"". The author's name, Josh Kaufman, is displayed below the title. The background is a light blue gradient. There is a yellow lightbulb with a filament that is glowing.",16:10,2.0,private,1786443063,default,,auto,
0011_2_a-book-cover-with-the-title-the-first-20_P4f0193KQrCexgLFLMZn6Q_c7Cg3tkdRZGS1H4zqiWm0Q.png,"A alternative book cover for "" The First 20 Hours by Josh Kaufman""",AUTO,"A book cover with the title ""The First 20 Hours: Mastering the Toughest Skills on the Planet"". There is a silhouette of a person with outstretched arms against a bright orange background. The person is standing on a rocky terrain. The foreground contains a few large, smooth stones. The background contains a few trees and a mountain range.",16:10,2.0,private,1786443063,default,,auto,
0011_3_a-book-cover-with-the-title-the-first-20_ZRHWS5y4S6-HR-UQx8n1FA_c7Cg3tkdRZGS1H4zqiWm0Q_cover.png,"A alternative book cover for "" The First 20 Hours by Josh Kaufman""",AUTO,"A book cover with the title ""The First 20 Hours"" by Josh Kaufman. The image is of a man playing the guitar. He is sitting on a park bench in a serene setting. There's a bird perched on the guitar. The background has a few buildings and trees.",16:10,2.0,private,1786443063,default,,auto,
0011_4_a-book-cover-illustration-for-the-first-_lxgKUV2NTrOmuGGflNNZCw_c7Cg3tkdRZGS1H4zqiWm0Q.png,"A alternative book cover for "" The First 20 Hours by Josh Kaufman""",AUTO,"A book cover illustration for ""The First 20 Hours: Learn Anything Fast"" by Josh Kaufman. There's a clock with the hands pointing to 9 o'clock and 5 o'clock. The clock is surrounded by a circuit board, a musical staff, and a chessboard, representing learning about electronics, music, and chess respectively. The background is a gradient of blue and orange.",16:10,2.0,private,1786443063,default,,auto,
0012_1_a-book-cover-with-the-title-the-dip-by-s_CvmgXHArSK2-SbsZz-vhqA_Vx949DLrQbKmAEG7grmeVA.png,"A alternative book cover for "" The Dip by Seth Godin""",AUTO,"A book cover with the title ""The Dip"" by Seth Godin. The background is a serene landscape with a lake, trees, and mountains. There is a yellow road leading to the lake. There is a car parked on the side of the road. The sky is clear with a few clouds. The overall image has a soft, warm hue.",16:10,2.0,private,140684770,default,,auto,
0012_2_a-book-cover-with-the-title-the-dip-by-s_IiWeVVyqRxm4RV4Je7j9cw_Vx949DLrQbKmAEG7grmeVA.png,"A alternative book cover for "" The Dip by Seth Godin""",AUTO,"A book cover with the title ""The Dip"" by Seth Godin. The background is a dark blue gradient. There is a yellow line that goes from the top left to the bottom right. There is a black and white photo of a person swimming. The person is wearing a black and white striped shirt and black shorts. The person is swimming through a yellow circle. There is a black and white photo of a person running. The person is wearing a black and white striped shirt and black shorts. The person is running through a yellow circle. The text ""The Dip"" is written in black, bold, and italicized font. The text ""by Seth Godin"" is written in black, italicized font.",16:10,2.0,private,140684770,default,,auto,
0012_3_a-book-cover-with-the-title-the-dip-by-s_TZ-jdfBmSRuzHuLuU-or7Q_Vx949DLrQbKmAEG7grmeVA_cover.png,"A alternative book cover for "" The Dip by Seth Godin""",AUTO,"A book cover with the title ""The Dip"" by Seth Godin. There's a photo of a person skiing down a mountain, with the ski slope in the background, and a blue sky above. The book title and author's name are written in white, bold text. The background color is orange.",16:10,2.0,private,140684770,default,,auto,
0012_4_a-book-cover-for-the-dip-by-seth-godin-a_YDWeusH_ShyZ6yO3DmSXhQ_Vx949DLrQbKmAEG7grmeVA.png,"A alternative book cover for "" The Dip by Seth Godin""",AUTO,"A book cover for ""The Dip"" by Seth Godin. A mountain with a sharp peak is illustrated at the top. There's a person climbing the mountain. The mountain is surrounded by a body of water. The background contains a vibrant orange sky. The book title and author's name are in the center, written in white text.",16:10,2.0,private,140684770,default,,auto,
0013_1_an-alternative-book-cover-for-the-compou_WKAKtAy1T4qyGjqWI5og9g_EMpI4TLkS3akvmbe3Df3qw.png,"A alternative book cover for "" The Compound Effect by Darren Hardy""",AUTO,"An alternative book cover for ""The Compound Effect by Darren Hardy"". The cover is a photo of a man with a beard and glasses, holding a book in one hand and a pen in the other. The background is a brick wall with the text ""The Compound Effect"" and the author's name ""Darren Hardy"". There are also small, white, circular stickers with the text ""Compound"" on the wall.",16:10,2.0,private,936981943,default,,auto,
0013_2_a-book-cover-for-the-compound-effect-by-_eI2kYNxcSMqbXprcuGG4kA_EMpI4TLkS3akvmbe3Df3qw_cover.png,"A alternative book cover for "" The Compound Effect by Darren Hardy""",AUTO,"A book cover for ""The Compound Effect"" by Darren Hardy. The cover features a person working out in a gym, with weights, dumbbells, and a barbell. The environment is bright and clean. The background is white. The title and author's name are written in bold, black text at the top and bottom of the cover, respectively.",16:10,2.0,private,936981943,default,,auto,
0013_3_an-illustration-of-a-mountain-with-multi_mt_KyV-SSCOU1bvN5KcSQg_EMpI4TLkS3akvmbe3Df3qw.png,"A alternative book cover for "" The Compound Effect by Darren Hardy""",AUTO,"An illustration of a mountain with multiple peaks. At the base of the mountain, there is a path. A person is walking on the path. The background is a clear sky with a few clouds. The overall image has a gradient of blue to white.",16:10,2.0,private,936981943,default,,auto,
0013_4_an-illustration-of-a-chain-reaction-the-_r1jG0ejzT_CQdTt6jDKbpw_EMpI4TLkS3akvmbe3Df3qw.png,"A alternative book cover for "" The Compound Effect by Darren Hardy""",AUTO,"An illustration of a chain reaction. The first link in the chain is a person exercising. Next, the person is wearing a suit and tie. After that, the person is holding a golden trophy. The final link in the chain is a mountain with a flag at the top. The background is a gradient of blue and purple.",16:10,2.0,private,936981943,default,,auto,
0014_1_a-book-cover-with-the-text-the-checklist_IkYX_rHJTY2zen00O335lQ_78VRTBa_RMKmA7JBBqpskQ_cover.png,"A alternative book cover for "" The Checklist Manifesto by Atul Gawande""",AUTO,"A book cover with the text ""The Checklist Manifesto"" in bold, white letters on a dark blue background. Below the text, there is a white checklist with several items. The author's name, ""Atul Gawande"", is written below the checklist in white, italicized text. The background is a pattern of small, white boxes.",16:10,2.0,private,1211411688,default,,auto,
0014_2_a-book-cover-with-the-title-the-checklis_IodjYfuKQPSA0sllWY1jhA_78VRTBa_RMKmA7JBBqpskQ.png,"A alternative book cover for "" The Checklist Manifesto by Atul Gawande""",AUTO,"A book cover with the title ""The Checklist Manifesto"" by Atul Gawande. The cover is a photo of a hands holding a checklist. The checklist is being used to complete various tasks, including building a house, performing surgery, and conducting a concert. The hands are wearing a white coat, a symbol of a professional in a white-collar job. The background is a blur of a cityscape.",16:10,2.0,private,1211411688,default,,auto,
0014_3_a-book-cover-illustration-with-a-checkli_P7bXZ_P1TbubOFwM6-lcEQ_78VRTBa_RMKmA7JBBqpskQ.png,"A alternative book cover for "" The Checklist Manifesto by Atul Gawande""",AUTO,"A book cover illustration with a checklist of items floating in the sky. The checklist has items like ""create a budget"", ""plan a trip"", and ""cook a meal"". Below the checklist, there's a man with a briefcase standing on the ground. The background is blue, with white clouds.",16:10,2.0,private,1211411688,default,,auto,
0014_4_a-photo-of-a-checklist-with-medical-item_rot5uJUBQdS7Bq7vnIf8Nw_78VRTBa_RMKmA7JBBqpskQ.png,"A alternative book cover for "" The Checklist Manifesto by Atul Gawande""",AUTO,"A photo of a checklist with medical items. There is a stethoscope, a syringe, a bandage, and a pill bottle. The background is blurred and contains medical equipment.",16:10,2.0,private,1211411688,default,,auto,
0015_1_a-vintage-style-book-cover-with-the-titl_6UyFkhECQ4GVt8ksVBh4og_yuroERHwRbagJYS8rPdvsg_cover.png,"A alternative book cover for "" The 4-Hour Workweek by Tim Ferriss""",AUTO,"A vintage-style book cover with the title ""The 4-Hour Workweek by Tim Ferriss"". There's a suitcase with a passport and a laptop inside. The background has a map with various destinations marked.",16:10,2.0,private,252758279,default,,auto,
0015_2_a-book-cover-for-the-4-hour-workweek-by-_7KUemIR6R6-hxvsHUfHjNw_yuroERHwRbagJYS8rPdvsg.png,"A alternative book cover for "" The 4-Hour Workweek by Tim Ferriss""",AUTO,"A book cover for ""The 4-Hour Workweek by Tim Ferriss"". The background is a tropical paradise with a beach, palm trees, and clear blue water. In the foreground, there's a laptop with a tropical background image. There's a yellow chair and a table with a book on it. The overall image has a warm hue.",16:10,2.0,private,252758279,default,,auto,
