filename,prompt,magic_prompt,magic_prompt_output,aspect_ratio,model,visibility,seed_number,rendering,negative_prompt,style,color_palette
0003_4_a-book-cover-illustration-of-a-battlefie_qBOdRoCsQLWG1BMyxDGFNg_JUNPP5EWQq-3nzRrU1VoSQ.png,"A alternative book cover for ""Insights† from† The†War†of†Art†by†Steven†Pressfield""",AUTO,"A book cover illustration of a battlefield with soldiers on horseback and foot. There's a dead soldier on the ground. The sky is cloudy. There's a quote from the book ""Do not be embarrassed by who you are. All of us are a product of our experiences"".",16:10,2.0,private,1938812117,default,,auto,
0004_1_a-book-cover-with-the-title-insights-fro_3Pi6U-AXQDmifvu33tBV6Q_eKw29GMEQMKD5T5qmIVmZw_cover.png,"A alternative book cover for ""Insights† from† The†Talent†Code†by†Daniel† Coyle""",AUTO,"A book cover with the title ""Insights† from† The†Talent†Code†by†Daniel† Coyle"". The background is a blurred image of a city. There is a silhouette of a person with outstretched arms. The silhouette is superimposed over the city. The silhouette and the city are blurred. The overall image has a soft focus.",16:10,2.0,private,1216189219,default,,auto,
0004_2_a-book-cover-with-the-title-insights-fro_9ILk_ZeeRfWS6icP6LZcmg_eKw29GMEQMKD5T5qmIVmZw.png,"A alternative book cover for ""Insights† from† The†Talent†Code†by†Daniel† Coyle""",AUTO,"A book cover with the title ""Insights† from† The†Talent†Code†by†Daniel†Coyle"". The background is a collage of various images, including a brain, a musical score, a chessboard, and a DNA strand. There are also images of a light bulb, a paint palette, and a circuit board. The foreground contains a few key points from the book, written in bold, white text.",16:10,2.0,private,1216189219,default,,auto,
0004_3_an-alternative-book-cover-illustration-f_bn0ogZrPS8OTEPekNmkmpw_eKw29GMEQMKD5T5qmIVmZw.png,"A alternative book cover for ""Insights† from† The†Talent†Code†by†Daniel† Coyle""",AUTO,"An alternative book cover illustration for ""Insights† from† The†Talent†Code†by†Daniel† Coyle"". The illustration features a brain with various gears inside, symbolizing the complexity of the human brain. There are also light bulbs, representing ideas or insights, and a key, symbolizing unlocking potential.",16:10,2.0,private,1216189219,default,,auto,
0004_4_a-book-cover-illustration-with-the-title_id0NGnUrRkCDrvzX4ujY9g_eKw29GMEQMKD5T5qmIVmZw.png,"A alternative book cover for ""Insights† from† The†Talent†Code†by†Daniel† Coyle""",AUTO,"A book cover illustration with the title ""Insights† from† The†Talent†Code†by†Daniel† Coyle"". There's a brain with lightbulbs coming out of it, symbolizing ideas. The background is a gradient of purple to blue. The text ""Insights From The Talent Code"" is written in white, modern font. Below the title, the author's name ""Daniel Coyle"" is written in white, modern font.",16:10,2.0,private,1216189219,default,,auto,
0005_1_an-alternative-book-cover-for-insights-f_2rwDZj1jQ1ibCP1tqMeR2Q_Ib6g3ghPR3WfOhhvqLaxZw.png,"A alternative book cover for ""Insights† from† The†Miracle†Morning†by†Hal†Elrod""",AUTO,"An alternative book cover for ""Insights† from† The†Miracle†Morning†by†Hal†Elrod"". The cover features a sunrise over the ocean with the title and author's name in bold, white letters. Below the title, there's a quote from the book. The background is a gradient of orange and blue.",16:10,2.0,private,1325540604,default,,auto,
0005_2_a-book-cover-with-the-title-insights-fro_5K8oXLNmQhCC6mOuUxIShg_Ib6g3ghPR3WfOhhvqLaxZw.png,"A alternative book cover for ""Insights† from† The†Miracle†Morning†by†Hal†Elrod""",AUTO,"A book cover with the title ""Insights from The Miracle Morning"" by Hal Elrod. The background is a serene landscape with mountains, a lake, and trees. There's a sunrise over the mountains. The foreground contains a notebook and a pen. The overall design is clean and minimalistic.",16:10,2.0,private,1325540604,default,,auto,
0005_3_a-book-cover-with-a-serene-mountain-land_J_p_hVLKSjW2etuHm-hmLw_Ib6g3ghPR3WfOhhvqLaxZw_cover.png,"A alternative book cover for ""Insights† from† The†Miracle†Morning†by†Hal†Elrod""",AUTO,"A book cover with a serene mountain landscape at sunrise. There's a quote, ""The only way to do great work is to love what you do."" by Steve Jobs. Below the quote, the title ""Insights† from† The† Miracle† Morning† by† Hal† Elrod"" is written. There's a small image of a person meditating on a mountain top. The background color is a light blue.",16:10,2.0,private,1325540604,default,,auto,
0005_4_an-illustration-of-the-alternative-book-_sGdEej8BSK2hk63Fr5oKJw_Ib6g3ghPR3WfOhhvqLaxZw.png,"A alternative book cover for ""Insights† from† The†Miracle†Morning†by†Hal†Elrod""",AUTO,"An illustration of the alternative book cover for ""Insights from The Miracle Morning by Hal Elrod"". The cover features a serene morning lake with reflecting mountains and trees. The sky is clear with a few clouds. There's a silhouette of a person doing yoga on the lake. The background contains tall, pointed mountains with a few trees. The text ""Insights from The Miracle Morning by Hal Elrod"" is placed at the bottom.",16:10,2.0,private,1325540604,default,,auto,
0006_1_an-alternative-book-cover-for-insights-f_SiOITFL8RoG_5S12z7gPeg_kfRgKELBRby4DlojnBMpjg.png,"A alternative book cover for ""Insights† from† The†Effective†Executive †by†Peter†Drucker""",AUTO,"An alternative book cover for ""Insights from The Effective Executive by Peter Drucker"". The cover features a man with a serious expression looking through a window. The background is a city with skyscrapers. The text is bold and white, with the title at the top and the author's name at the bottom.",16:10,2.0,private,1349094141,default,,auto,
0006_2_a-vintage-style-book-cover-with-a-dark-b_X3Ho-IxeRVaWiJQqf1_OGw_kfRgKELBRby4DlojnBMpjg.png,"A alternative book cover for ""Insights† from† The†Effective†Executive †by†Peter†Drucker""",AUTO,"A vintage-style book cover with a dark background. There's a silhouette of a man with a top hat and a cane, standing on a pedestal. The man is holding a lantern. Below the silhouette, the text ""Insights† from† The†Effective†Executive"" is written in white, with the author's name, ""Peter†Drucker"", written in smaller text below it.",16:10,2.0,private,1349094141,default,,auto,
0006_3_an-alternative-book-cover-illustration-f_h5cTQ2KAQnaDJcwORZ7QXQ_kfRgKELBRby4DlojnBMpjg_cover.png,"A alternative book cover for ""Insights† from† The†Effective†Executive †by†Peter†Drucker""",AUTO,"An alternative book cover illustration for ""Insights from The Effective Executive by Peter Drucker"". There's a man with glasses reading a book. The background is a library with wooden shelves filled with books.",16:10,2.0,private,1349094141,default,,auto,
0006_4_a-vintage-style-book-cover-illustration-_lOvSp7nrT06IhoCBFHp5fA_kfRgKELBRby4DlojnBMpjg.png,"A alternative book cover for ""Insights† from† The†Effective†Executive †by†Peter†Drucker""",AUTO,"A vintage-style book cover illustration with a blue background. At the top, there's a gold embossed text ""Insights from The Effective Executive by Peter Drucker"". Below the title, there's a gold embossed text ""Peter Drucker"". In the middle, there's a gold embossed image of a lightbulb with a burning flame at the top. Below the lightbulb, there's a gold embossed image of a pen writing on a piece of paper. At the bottom, there's a gold embossed text ""An Effective Executive"".",16:10,2.0,private,1349094141,default,,auto,
0007_1_an-alternative-book-cover-for-insights-f_92e9Ba7lQmC3am4b-TeCiw_DNE4yce8S4G4ia5chzJprw.png,"A alternative book cover for ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane""",AUTO,"An alternative book cover for ""Insights from The Charisma Myth by Olivia Fox Cabane"". The cover features a close-up shot of a woman's face with dark hair. She has her eyes wide open and is looking directly at the camera. The background is a soft gradient of pink to purple. The title and author's name are written in white, modern font at the bottom.",16:10,2.0,private,1633855363,default,,auto,
0007_2_a-book-cover-with-the-title-insights-fro_T6Tk9-szTJ2_UW2fSefEBA_DNE4yce8S4G4ia5chzJprw_cover.png,"A alternative book cover for ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane""",AUTO,"A book cover with the title ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane"". The background is a dark purple hue. There are golden stars scattered across the background. The author's name is written in a modern, bold font, with the subtitle in a slightly smaller font below it.",16:10,2.0,private,1633855363,default,,auto,
0007_3_an-alternate-book-cover-illustration-for_V84RVleYRaahxhUe6C2Lzg_DNE4yce8S4G4ia5chzJprw.png,"A alternative book cover for ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane""",AUTO,"An alternate book cover illustration for ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane"". The illustration is a stylized image of a person with a halo of light above their head, signifying charisma. The background is a gradient of purple to blue. The text is white and placed at the bottom.",16:10,2.0,private,1633855363,default,,auto,
0007_4_an-alternative-book-cover-illustration-f_WAesnkKGTpK3UxQDTp8iHQ_DNE4yce8S4G4ia5chzJprw.png,"A alternative book cover for ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane""",AUTO,"An alternative book cover illustration for ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane"". The image features a woman with a snake wrapped around her arm, wearing a red dress and a necklace. The background is a city skyline with tall buildings. The text ""Insights† from† The†Charisma† Myth†by†Olivia†Fox †Cabane"" is written in white text at the bottom.",16:10,2.0,private,1633855363,default,,auto,
0008_1_a-book-cover-with-the-title-insights-fro_JGUv1iYeTKOovmr0HgSwxQ_dMdlAuOxQHexS_vDLi3k8g.png,"A alternative book cover for ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll""",AUTO,"A book cover with the title ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll"". There's a silhouette of a person with a bullet journal in their hand. The background is a gradient of purple and blue.",16:10,2.0,private,59079418,default,,auto,
0008_2_a-book-cover-with-the-title-insights-fro_LTMbfGTYSeyeQpornXZ_rQ_dMdlAuOxQHexS_vDLi3k8g.png,"A alternative book cover for ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll""",AUTO,"A book cover with the title ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll"". The background is a dark blue gradient. There is a white circle with a black pen in the center. The pen is hovering over a white page. There are black lines and text in the white circle. The text says ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll"".",16:10,2.0,private,59079418,default,,auto,
0008_3_a-book-cover-with-the-title-insights-fro_RfQtwMXRRmuOt47ahMggTg_dMdlAuOxQHexS_vDLi3k8g_cover.png,"A alternative book cover for ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll""",AUTO,"A book cover with the title ""Insights from The Bullet Journal Method by Ryder Carroll"". The background is a dark grey color. There is a bullet journal with the text ""Insights from The Bullet Journal Method by Ryder Carroll"" on the left. On the right, there is a pencil and a ruler. The title and author's name are in white, bold font. The author's name is slightly smaller than the title.",16:10,2.0,private,59079418,default,,auto,
0008_4_an-alternative-book-cover-for-insights-f_bI-kjTEjT1-eaQWwE2WPMQ_dMdlAuOxQHexS_vDLi3k8g.png,"A alternative book cover for ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll""",AUTO,"An alternative book cover for ""Insights† from† The†Bullet†Journal†Method†by†Ryder†Carroll"". The cover is a minimalistic illustration of a person using a bullet journal, with the title and author's name in bold, modern font. The background is a light grey colour.",16:10,2.0,private,59079418,default,,auto,
0009_1_an-alternative-book-cover-for-insights-f_0YzYS-65Tl6qHlFPySVohQ_TNP4-YRUT0qFB-3z3x2ZHA.png,"A alternative book cover for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins""",AUTO,"An alternative book cover for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins"". The cover has a grey background with the title of the book in bold, yellow letters. Below the title, there's a quote from the book in smaller, yellow letters. There's a silhouette of a person with their arms raised above their head. The person is standing on a rock in the middle of a body of water. The background contains mountains and a clear sky.",16:10,2.0,private,1355032200,default,,auto,
0009_2_a-book-cover-with-the-title-insights-fro_PrKXNplkSTanXOaCz-IjLw_TNP4-YRUT0qFB-3z3x2ZHA_cover.png,"A alternative book cover for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins""",AUTO,"A book cover with the title ""Insights† from† The†5†Second†Rule†by†Mel†Robbins"". The background is a collage of various images, including a ticking clock, a hand pressing a buzzer, a person jumping into a pool, a person catching a flying disc, and a person holding a burning stick. The overall design is balanced and visually appealing, with a mix of abstract and concrete elements.",16:10,2.0,private,1355032200,default,,auto,
0009_3_a-book-cover-illustration-for-insights-f_aHk5-RvyRYOGIkufh5V8Zw_TNP4-YRUT0qFB-3z3x2ZHA.png,"A alternative book cover for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins""",AUTO,"A book cover illustration for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins"". The background is a chaotic scene with a person dropping a plate, a car veering off the road, and a person spilling a drink. In the foreground, there's a light bulb with the text ""The 5 Second Rule"". The title and author's name are placed in a modern font style. The overall design is vibrant and eye-catching.",16:10,2.0,private,1355032200,default,,auto,
0009_4_a-book-cover-illustration-for-insights-f_xdU7ZHFRSxi0qJzQysevpg_TNP4-YRUT0qFB-3z3x2ZHA.png,"A alternative book cover for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins""",AUTO,"A book cover illustration for ""Insights† from† The†5†Second†Rule†by†Mel†Robbins"". The background is a gradient of pink to purple. There is a brain with a light bulb popping out of it. The brain is surrounded by the text ""Insights† from† The†5†Second†Rule†by†Mel†Robbins"". There is a hand holding a pen and writing on a piece of paper. The paper is placed on a pile of books. The overall design is modern and clean.",16:10,2.0,private,1355032200,default,,auto,
0010_1_a-book-cover-with-the-title-insights-fro_HvO_fdi2TJqAcdJPQyYZ-g_-ysPLlFCSl20cP0LmvEpJA.png,"A alternative book cover for ""Insights† from† Start† with†Why†&†Find†Your†Why†by†Simon†Sinek""",AUTO,"A book cover with the title ""Insights† from† Start† with†Why†&†Find†Your†Why†by†Simon†Sinek"". The background is a light blue gradient fade to white at the top. There's a speech bubble with the text ""Start with Why"". Below the text, there's a white circle with the text ""Find Your Why"". Simon Sinek's name is written in white below the circle.",16:10,2.0,private,2049602354,default,,auto,
0010_2_an-alternative-book-cover-design-for-sta_Wt2to-OiSdedLXqqYVaLfw_-ysPLlFCSl20cP0LmvEpJA.png,"A alternative book cover for ""Insights† from† Start† with†Why†&†Find†Your†Why†by†Simon†Sinek""",AUTO,"An alternative book cover design for ""Start with Why"" by Simon Sinek. The cover features a large, white text saying ""Start with Why"". Below that, the author's name is written in smaller, bold, black text. At the bottom, in smaller, white text, it says ""by Simon Sinek"".",16:10,2.0,private,2049602354,default,,auto,
0010_3_a-book-cover-illustration-of-a-speech-bu_fBKkkmyURZ61HaWnmWor7Q_-ysPLlFCSl20cP0LmvEpJA_cover.png,"A alternative book cover for ""Insights† from† Start† with†Why†&†Find†Your†Why†by†Simon†Sinek""",AUTO,"A book cover illustration of a speech bubble with the text ""Start with Why"". Inside the speech bubble, there's a small man with a magnifying glass looking at the ground. The ground is covered with tiny people. The background is a city with skyscrapers.",16:10,2.0,private,2049602354,default,,auto,
0010_4_an-alternative-book-cover-illustration-f_nr7qC2HGQcy9tQLBdR8lWQ_-ysPLlFCSl20cP0LmvEpJA.png,"A alternative book cover for ""Insights† from† Start† with†Why†&†Find†Your†Why†by†Simon†Sinek""",AUTO,"An alternative book cover illustration for ""Insights from Start with Why & Find Your Why by Simon Sinek"". The cover features a white circle with the title and author's name in bold, orange text. Inside the white circle, there's a yellow speech bubble with the text ""Start with Why"". Below the speech bubble, there's a blue circle with the text ""Find Your Why"". The background is a gradient of pink to purple.",16:10,2.0,private,2049602354,default,,auto,
0011_1_a-book-cover-with-a-brain-and-a-light-bu_4H8fpjHERjG4hYUTbwrfRQ_L5urv8D-RIi7ytM2JA8feg.png,"A alternative book cover for ""Insights† from† Spark†by†John†Ratey†MD""",AUTO,"A book cover with a brain and a light bulb. The background is a dark blue. The title of the book is ""Insights† from† Spark†by†John†Ratey†MD"".",16:10,2.0,private,203547047,default,,auto,
0011_2_an-alternative-book-cover-for-insights-f_Bmc1M4IJS6Oxxs2THiVzjg_L5urv8D-RIi7ytM2JA8feg.png,"A alternative book cover for ""Insights† from† Spark†by†John†Ratey†MD""",AUTO,"An alternative book cover for ""Insights† from† Spark†by†John†Ratey†MD"". The cover is a collage of images related to the book's content. There is a brain with sparks flying out of it. There is a light bulb with a spark coming out of it. There is a person with their hand raised, as if to speak. The background is a gradient of blue to purple. The text is white and placed at the bottom.",16:10,2.0,private,203547047,default,,auto,
0011_3_a-book-cover-illustration-with-the-title_J-HEOj8hQFi9cy1h7IHWUg_L5urv8D-RIi7ytM2JA8feg.png,"A alternative book cover for ""Insights† from† Spark†by†John†Ratey†MD""",AUTO,"A book cover illustration with the title ""Insights† from† Spark†by†John†Ratey†MD"". There's a lightbulb with sparks coming out of it.",16:10,2.0,private,203547047,default,,auto,
0011_4_an-alternative-book-cover-illustration-f_fZAfkuS6SzyyEPx044B-vQ_L5urv8D-RIi7ytM2JA8feg_cover.png,"A alternative book cover for ""Insights† from† Spark†by†John†Ratey†MD""",AUTO,"An alternative book cover illustration for ""Insights† from† Spark†by†John†Ratey†MD"". The illustration features a lightbulb with the text ""Insights"" on it. Below the lightbulb, there is the title ""Spark"" in bold letters. The author's name, ""John Ratey MD"", is written in smaller letters below the title. The background is a gradient of orange and blue.",16:10,2.0,private,203547047,default,,auto,
0012_1_a-book-cover-with-a-black-background-and_45z29-yhSpyEkU0EDxXlRQ_aklK9eV7T_mZxOGMwnR0PA.png,"A alternative book cover for ""Insights† from† Rework†by†Jason†Fried""",AUTO,"A book cover with a black background and white text. The text says ""Insights† from† Rework† by† Jason† Fried"". There is a white circle with a checkmark in the middle.",16:10,2.0,private,146487771,default,,auto,
0012_2_a-book-cover-with-the-title-rework-by-ja_8xlyz7GlTkydmGx-jrH-hw_aklK9eV7T_mZxOGMwnR0PA_cover.png,"A alternative book cover for ""Insights† from† Rework†by†Jason†Fried""",AUTO,"A book cover with the title ""Rework"" by Jason Fried. The background is a serene landscape with a lake, trees, and mountains. There is a canoe on the lake. The foreground contains a chair and a table. The chair is placed on the table. The sky is clear with a few clouds.",16:10,2.0,private,146487771,default,,auto,
0012_3_an-alternative-book-cover-illustration-f_eDLVsbV3QqOIDuTPa3TjfQ_aklK9eV7T_mZxOGMwnR0PA.png,"A alternative book cover for ""Insights† from† Rework†by†Jason†Fried""",AUTO,"An alternative book cover illustration for ""Insights from Rework by Jason Fried"". The cover features a large, black text saying ""Insights from Rework by Jason Fried"". Below the text, there's a minimalist office space with a desk, chair, and a potted plant.",16:10,2.0,private,146487771,default,,auto,
0012_4_a-digital-illustration-of-a-book-cover-f_r3lNCGsTSPWjWSixFyLuMA_aklK9eV7T_mZxOGMwnR0PA.png,"A alternative book cover for ""Insights† from† Rework†by†Jason†Fried""",AUTO,"A digital illustration of a book cover for ""Insights† from† Rework† by† Jason† Fried"". The cover has a yellow background with a large, black, stylized brain. There are black, swirling lines emanating from the brain. The title and author text are in white, bold font, with the subtitle in smaller, white font. Below the subtitle, there are multiple, black, bold arrows pointing upwards, with a white circle at the top of each arrow.",16:10,2.0,private,146487771,default,,auto,
0013_1_a-book-cover-with-the-title-insights-fro_4U8h1Fk3QEWy0tcTNVc98g_inImToQXTACdZ3RhONn-GA.png,"A alternative book cover for ""Insights† from† Principles †by†Ray†Dalio""",AUTO,"A book cover with the title ""Insights† from† Principles †by†Ray†Dalio"". There's an image of a lightbulb with the text ""Better decisions, better results"" inside. The background is a gradient of blue to purple.",16:10,2.0,private,1091640291,default,,auto,
0013_2_a-book-cover-with-the-title-insights-fro_6yIqmHxWQQqhEsIGD4Ckuw_inImToQXTACdZ3RhONn-GA_cover.png,"A alternative book cover for ""Insights† from† Principles †by†Ray†Dalio""",AUTO,"A book cover with the title ""Insights† from† Principles †by†Ray†Dalio"". The background is a dark gray with a few floating objects, including a light bulb, a gear, and a hand. There's a speech bubble with the text ""I will not be lazy"".",16:10,2.0,private,1091640291,default,,auto,
0013_3_a-book-cover-with-the-title-insights-fro_c6iFmu42TdODadPoc4RAaw_inImToQXTACdZ3RhONn-GA.png,"A alternative book cover for ""Insights† from† Principles †by†Ray†Dalio""",AUTO,"A book cover with the title ""Insights† from† Principles †by†Ray†Dalio"". The background is a dark blue. There is a large, golden circle in the background with the text ""Insights† from† Principles †by†Ray†Dalio"". There is a smaller, white circle in the background with the text ""Principles"". The text ""Insights from Principles by Ray Dalio"" is written in large, golden letters on the book cover. The text ""by Ray Dalio"" is written in smaller, white letters below the title.",16:10,2.0,private,1091640291,default,,auto,
0013_4_an-alternative-book-cover-illustration-f_yMmicLaTS6-cOhcIiLlDmg_inImToQXTACdZ3RhONn-GA.png,"A alternative book cover for ""Insights† from† Principles †by†Ray†Dalio""",AUTO,"An alternative book cover illustration for ""Insights† from† Principles †by†Ray†Dalio"". The cover features a mountain range with a clear blue sky. There's a road leading up to the mountain. There's a person standing at the top of the mountain, with their arms outstretched. The text ""Insights† from† Principles †by†Ray†Dalio"" is displayed in bold, white letters at the bottom.",16:10,2.0,private,1091640291,default,,auto,
0014_1_a-book-cover-with-the-title-insights-fro_JXADHvl-SaysrLDEhnUgbA_BvU5oQXwQayEzMdafBu2_w_cover.png,"A alternative book cover for ""Insights† from† Perennial† Seller†by†Ryan†Holiday""",AUTO,"A book cover with the title ""Insights† from† Perennial† Seller†by†Ryan†Holiday"". The background is a blurred image of a bustling city street. There's a stack of books with the title ""The Obstacle Is The Way"". The author's name, Ryan Holiday, is written in white text at the bottom.",16:10,2.0,private,491114305,default,,auto,
0014_2_a-book-cover-with-a-dark-background-the-_n4u9wz_zQFO_gTSqaV1yHQ_BvU5oQXwQayEzMdafBu2_w.png,"A alternative book cover for ""Insights† from† Perennial† Seller†by†Ryan†Holiday""",AUTO,"A book cover with a dark background. The title ""Insights† from† Perennial† Seller†by†Ryan†Holiday"" is written in large, white, bold letters. Below the title is a quote: ""The only way to do great work is to love what you do."" - Steve Jobs. At the bottom of the cover, there is an image of a stack of books with a red ribbon around it.",16:10,2.0,private,491114305,default,,auto,
0014_3_a-minimalistic-illustration-of-a-book-wi_tBwI69hwSrGEavioEVeiJw_BvU5oQXwQayEzMdafBu2_w.png,"A alternative book cover for ""Insights† from† Perennial† Seller†by†Ryan†Holiday""",AUTO,"A minimalistic illustration of a book with the title ""Insights† from† Perennial† Seller†by†Ryan†Holiday"". The book is placed on a wooden surface. There is a light bulb above the book, symbolizing the idea of enlightenment. The background is a subtle pattern.",16:10,2.0,private,491114305,default,,auto,
